# Species	Genes	Alg.-Conn.	AnophelesalbimanusSTECLA.faa	AnophelesatroparvusEBRO.faa	AnophelesfunestusFUMOZ.faa	AnophelesgambiaePEST.faa
4	4	0.623	AnophelesalbimanusSTECLA|AALB001247	AnophelesatroparvusEBRO|AATE003551	AnophelesfunestusFUMOZ|AFUN002669	AnophelesgambiaePEST|AGAP010358
4	4	0.623	AnophelesalbimanusSTECLA|AALB001251	AnophelesatroparvusEBRO|AATE012749	AnophelesfunestusFUMOZ|AFUN002673	AnophelesgambiaePEST|AGAP010354
4	4	0.623	AnophelesalbimanusSTECLA|AALB001253	AnophelesatroparvusEBRO|AATE010697	AnophelesfunestusFUMOZ|AFUN002674	AnophelesgambiaePEST|AGAP010351
4	4	0.623	AnophelesalbimanusSTECLA|AALB001256	AnophelesatroparvusEBRO|AATE000226	AnophelesfunestusFUMOZ|AFUN002678	AnophelesgambiaePEST|AGAP010347
4	4	0.623	AnophelesalbimanusSTECLA|AALB001257	AnophelesatroparvusEBRO|AATE008698	AnophelesfunestusFUMOZ|AFUN010486	AnophelesgambiaePEST|AGAP010894
4	4	0.623	AnophelesalbimanusSTECLA|AALB001258	AnophelesatroparvusEBRO|AATE007217	AnophelesfunestusFUMOZ|AFUN020475	AnophelesgambiaePEST|AGAP010893
4	4	0.623	AnophelesalbimanusSTECLA|AALB001264	AnophelesatroparvusEBRO|AATE009122	AnophelesfunestusFUMOZ|AFUN010489	AnophelesgambiaePEST|AGAP010892
4	4	0.623	AnophelesalbimanusSTECLA|AALB001265	AnophelesatroparvusEBRO|AATE016965	AnophelesfunestusFUMOZ|AFUN010490	AnophelesgambiaePEST|AGAP010891
4	4	0.623	AnophelesalbimanusSTECLA|AALB001274	AnophelesatroparvusEBRO|AATE007621	AnophelesfunestusFUMOZ|AFUN003147	AnophelesgambiaePEST|AGAP010260
4	4	0.623	AnophelesalbimanusSTECLA|AALB001275	AnophelesatroparvusEBRO|AATE010804	AnophelesfunestusFUMOZ|AFUN003148	AnophelesgambiaePEST|AGAP010261
4	4	0.623	AnophelesalbimanusSTECLA|AALB001278	AnophelesatroparvusEBRO|AATE005703	AnophelesfunestusFUMOZ|AFUN020707	AnophelesgambiaePEST|AGAP010265
4	4	0.623	AnophelesalbimanusSTECLA|AALB001281	AnophelesatroparvusEBRO|AATE013424	AnophelesfunestusFUMOZ|AFUN003154	AnophelesgambiaePEST|AGAP010267
4	4	0.623	AnophelesalbimanusSTECLA|AALB001284	AnophelesatroparvusEBRO|AATE015484	AnophelesfunestusFUMOZ|AFUN020734	AnophelesgambiaePEST|AGAP010268
4	4	0.623	AnophelesalbimanusSTECLA|AALB001286	AnophelesatroparvusEBRO|AATE001155	AnophelesfunestusFUMOZ|AFUN003138	AnophelesgambiaePEST|AGAP010251
4	4	0.623	AnophelesalbimanusSTECLA|AALB001287	AnophelesatroparvusEBRO|AATE004031	AnophelesfunestusFUMOZ|AFUN003139	AnophelesgambiaePEST|AGAP010252
4	4	0.623	AnophelesalbimanusSTECLA|AALB001291	AnophelesatroparvusEBRO|AATE004209	AnophelesfunestusFUMOZ|AFUN005198	AnophelesgambiaePEST|AGAP009211
4	4	0.623	AnophelesalbimanusSTECLA|AALB001292	AnophelesatroparvusEBRO|AATE005093	AnophelesfunestusFUMOZ|AFUN005197	AnophelesgambiaePEST|AGAP009212
4	4	0.623	AnophelesalbimanusSTECLA|AALB001293	AnophelesatroparvusEBRO|AATE016716	AnophelesfunestusFUMOZ|AFUN005196	AnophelesgambiaePEST|AGAP009213
4	4	0.623	AnophelesalbimanusSTECLA|AALB001295	AnophelesatroparvusEBRO|AATE009817	AnophelesfunestusFUMOZ|AFUN005194	AnophelesgambiaePEST|AGAP009221
4	4	0.623	AnophelesalbimanusSTECLA|AALB001297	AnophelesatroparvusEBRO|AATE014725	AnophelesfunestusFUMOZ|AFUN000544	AnophelesgambiaePEST|AGAP008267
4	4	0.623	AnophelesalbimanusSTECLA|AALB001299	AnophelesatroparvusEBRO|AATE015516	AnophelesfunestusFUMOZ|AFUN020967	AnophelesgambiaePEST|AGAP008266
4	4	0.623	AnophelesalbimanusSTECLA|AALB001300	AnophelesatroparvusEBRO|AATE000523	AnophelesfunestusFUMOZ|AFUN000545	AnophelesgambiaePEST|AGAP008268
4	4	0.623	AnophelesalbimanusSTECLA|AALB001301	AnophelesatroparvusEBRO|AATE019822	AnophelesfunestusFUMOZ|AFUN000548	AnophelesgambiaePEST|AGAP008270
4	4	0.623	AnophelesalbimanusSTECLA|AALB001303	AnophelesatroparvusEBRO|AATE012943	AnophelesfunestusFUMOZ|AFUN007419	AnophelesgambiaePEST|AGAP008275
4	4	0.623	AnophelesalbimanusSTECLA|AALB001306	AnophelesatroparvusEBRO|AATE017505	AnophelesfunestusFUMOZ|AFUN016458	AnophelesgambiaePEST|AGAP008280
4	4	0.623	AnophelesalbimanusSTECLA|AALB001307	AnophelesatroparvusEBRO|AATE000157	AnophelesfunestusFUMOZ|AFUN016453	AnophelesgambiaePEST|AGAP008286
4	4	0.623	AnophelesalbimanusSTECLA|AALB001308	AnophelesatroparvusEBRO|AATE003735	AnophelesfunestusFUMOZ|AFUN007413	AnophelesgambiaePEST|AGAP008287
4	4	0.623	AnophelesalbimanusSTECLA|AALB001309	AnophelesatroparvusEBRO|AATE017953	AnophelesfunestusFUMOZ|AFUN007412	AnophelesgambiaePEST|AGAP008288
4	4	0.623	AnophelesalbimanusSTECLA|AALB001313	AnophelesatroparvusEBRO|AATE001553	AnophelesfunestusFUMOZ|AFUN008823	AnophelesgambiaePEST|AGAP009950
4	4	0.623	AnophelesalbimanusSTECLA|AALB001315	AnophelesatroparvusEBRO|AATE007093	AnophelesfunestusFUMOZ|AFUN008822	AnophelesgambiaePEST|AGAP009949
4	4	0.623	AnophelesalbimanusSTECLA|AALB001317	AnophelesatroparvusEBRO|AATE002743	AnophelesfunestusFUMOZ|AFUN008824	AnophelesgambiaePEST|AGAP029448
4	4	0.623	AnophelesalbimanusSTECLA|AALB001318	AnophelesatroparvusEBRO|AATE010757	AnophelesfunestusFUMOZ|AFUN012037	AnophelesgambiaePEST|AGAP009954
4	4	0.623	AnophelesalbimanusSTECLA|AALB001322	AnophelesatroparvusEBRO|AATE013418	AnophelesfunestusFUMOZ|AFUN005413	AnophelesgambiaePEST|AGAP009651
4	4	0.623	AnophelesalbimanusSTECLA|AALB001323	AnophelesatroparvusEBRO|AATE017170	AnophelesfunestusFUMOZ|AFUN005412	AnophelesgambiaePEST|AGAP009650
4	4	0.623	AnophelesalbimanusSTECLA|AALB001324	AnophelesatroparvusEBRO|AATE017111	AnophelesfunestusFUMOZ|AFUN005411	AnophelesgambiaePEST|AGAP009649
4	4	0.623	AnophelesalbimanusSTECLA|AALB001327	AnophelesatroparvusEBRO|AATE007039	AnophelesfunestusFUMOZ|AFUN005324	AnophelesgambiaePEST|AGAP009532
4	4	0.623	AnophelesalbimanusSTECLA|AALB001328	AnophelesatroparvusEBRO|AATE007044	AnophelesfunestusFUMOZ|AFUN020449	AnophelesgambiaePEST|AGAP029990
4	4	0.623	AnophelesalbimanusSTECLA|AALB001330	AnophelesatroparvusEBRO|AATE015869	AnophelesfunestusFUMOZ|AFUN021560	AnophelesgambiaePEST|AGAP009536
4	4	0.623	AnophelesalbimanusSTECLA|AALB001331	AnophelesatroparvusEBRO|AATE005556	AnophelesfunestusFUMOZ|AFUN005328	AnophelesgambiaePEST|AGAP009537
4	4	0.623	AnophelesalbimanusSTECLA|AALB001332	AnophelesatroparvusEBRO|AATE017886	AnophelesfunestusFUMOZ|AFUN020512	AnophelesgambiaePEST|AGAP009538
4	4	0.623	AnophelesalbimanusSTECLA|AALB001333	AnophelesatroparvusEBRO|AATE017246	AnophelesfunestusFUMOZ|AFUN005330	AnophelesgambiaePEST|AGAP009539
4	4	0.623	AnophelesalbimanusSTECLA|AALB001335	AnophelesatroparvusEBRO|AATE013313	AnophelesfunestusFUMOZ|AFUN019852	AnophelesgambiaePEST|AGAP009542
4	4	0.623	AnophelesalbimanusSTECLA|AALB001338	AnophelesatroparvusEBRO|AATE008344	AnophelesfunestusFUMOZ|AFUN008232	AnophelesgambiaePEST|AGAP009546
4	4	0.623	AnophelesalbimanusSTECLA|AALB001351	AnophelesatroparvusEBRO|AATE010177	AnophelesfunestusFUMOZ|AFUN003650	AnophelesgambiaePEST|AGAP007863
4	4	0.623	AnophelesalbimanusSTECLA|AALB001352	AnophelesatroparvusEBRO|AATE011667	AnophelesfunestusFUMOZ|AFUN003649	AnophelesgambiaePEST|AGAP007864
4	4	0.623	AnophelesalbimanusSTECLA|AALB001353	AnophelesatroparvusEBRO|AATE007756	AnophelesfunestusFUMOZ|AFUN003648	AnophelesgambiaePEST|AGAP007865
4	4	0.623	AnophelesalbimanusSTECLA|AALB001356	AnophelesatroparvusEBRO|AATE016982	AnophelesfunestusFUMOZ|AFUN003644	AnophelesgambiaePEST|AGAP007868
4	4	0.623	AnophelesalbimanusSTECLA|AALB001357	AnophelesatroparvusEBRO|AATE002024	AnophelesfunestusFUMOZ|AFUN003643	AnophelesgambiaePEST|AGAP007869
4	4	0.623	AnophelesalbimanusSTECLA|AALB001358	AnophelesatroparvusEBRO|AATE017701	AnophelesfunestusFUMOZ|AFUN003641	AnophelesgambiaePEST|AGAP007870
4	4	0.623	AnophelesalbimanusSTECLA|AALB001359	AnophelesatroparvusEBRO|AATE020983	AnophelesfunestusFUMOZ|AFUN021344	AnophelesgambiaePEST|AGAP007873
4	4	0.623	AnophelesalbimanusSTECLA|AALB001361	AnophelesatroparvusEBRO|AATE021056	AnophelesfunestusFUMOZ|AFUN003636	AnophelesgambiaePEST|AGAP013741
4	4	0.623	AnophelesalbimanusSTECLA|AALB001362	AnophelesatroparvusEBRO|AATE016577	AnophelesfunestusFUMOZ|AFUN020300	AnophelesgambiaePEST|AGAP007877
4	4	0.623	AnophelesalbimanusSTECLA|AALB001371	AnophelesatroparvusEBRO|AATE013607	AnophelesfunestusFUMOZ|AFUN020114	AnophelesgambiaePEST|AGAP007905
4	4	0.623	AnophelesalbimanusSTECLA|AALB001374	AnophelesatroparvusEBRO|AATE008473	AnophelesfunestusFUMOZ|AFUN003610	AnophelesgambiaePEST|AGAP007902
4	4	0.623	AnophelesalbimanusSTECLA|AALB001376	AnophelesatroparvusEBRO|AATE003749	AnophelesfunestusFUMOZ|AFUN003612	AnophelesgambiaePEST|AGAP007899
4	4	0.623	AnophelesalbimanusSTECLA|AALB001379	AnophelesatroparvusEBRO|AATE019909	AnophelesfunestusFUMOZ|AFUN003615	AnophelesgambiaePEST|AGAP007896
4	4	0.623	AnophelesalbimanusSTECLA|AALB001380	AnophelesatroparvusEBRO|AATE009898	AnophelesfunestusFUMOZ|AFUN003616	AnophelesgambiaePEST|AGAP007895
4	4	0.623	AnophelesalbimanusSTECLA|AALB001381	AnophelesatroparvusEBRO|AATE019589	AnophelesfunestusFUMOZ|AFUN020991	AnophelesgambiaePEST|AGAP007244
4	4	0.623	AnophelesalbimanusSTECLA|AALB001385	AnophelesatroparvusEBRO|AATE001510	AnophelesfunestusFUMOZ|AFUN022166	AnophelesgambiaePEST|AGAP007948
4	4	0.623	AnophelesalbimanusSTECLA|AALB001388	AnophelesatroparvusEBRO|AATE010139	AnophelesfunestusFUMOZ|AFUN010310	AnophelesgambiaePEST|AGAP007944
4	4	0.623	AnophelesalbimanusSTECLA|AALB001391	AnophelesatroparvusEBRO|AATE010001	AnophelesfunestusFUMOZ|AFUN003570	AnophelesgambiaePEST|AGAP007942
4	4	0.623	AnophelesalbimanusSTECLA|AALB001392	AnophelesatroparvusEBRO|AATE013423	AnophelesfunestusFUMOZ|AFUN003571	AnophelesgambiaePEST|AGAP007941
4	4	0.623	AnophelesalbimanusSTECLA|AALB001393	AnophelesatroparvusEBRO|AATE011316	AnophelesfunestusFUMOZ|AFUN021341	AnophelesgambiaePEST|AGAP007939
4	4	0.623	AnophelesalbimanusSTECLA|AALB001394	AnophelesatroparvusEBRO|AATE008725	AnophelesfunestusFUMOZ|AFUN003573	AnophelesgambiaePEST|AGAP007938
4	4	0.623	AnophelesalbimanusSTECLA|AALB001395	AnophelesatroparvusEBRO|AATE002723	AnophelesfunestusFUMOZ|AFUN003574	AnophelesgambiaePEST|AGAP007936
4	4	0.623	AnophelesalbimanusSTECLA|AALB001397	AnophelesatroparvusEBRO|AATE013671	AnophelesfunestusFUMOZ|AFUN020020	AnophelesgambiaePEST|AGAP007935
4	4	0.623	AnophelesalbimanusSTECLA|AALB001398	AnophelesatroparvusEBRO|AATE011578	AnophelesfunestusFUMOZ|AFUN003577	AnophelesgambiaePEST|AGAP007934
4	4	0.623	AnophelesalbimanusSTECLA|AALB001400	AnophelesatroparvusEBRO|AATE019531	AnophelesfunestusFUMOZ|AFUN003578	AnophelesgambiaePEST|AGAP007933
4	4	0.623	AnophelesalbimanusSTECLA|AALB001401	AnophelesatroparvusEBRO|AATE019157	AnophelesfunestusFUMOZ|AFUN003579	AnophelesgambiaePEST|AGAP007932
4	4	0.623	AnophelesalbimanusSTECLA|AALB001406	AnophelesatroparvusEBRO|AATE006133	AnophelesfunestusFUMOZ|AFUN020685	AnophelesgambiaePEST|AGAP007924
4	4	0.623	AnophelesalbimanusSTECLA|AALB001407	AnophelesatroparvusEBRO|AATE016421	AnophelesfunestusFUMOZ|AFUN003588	AnophelesgambiaePEST|AGAP007923
4	4	0.623	AnophelesalbimanusSTECLA|AALB001410	AnophelesatroparvusEBRO|AATE017859	AnophelesfunestusFUMOZ|AFUN003592	AnophelesgambiaePEST|AGAP007921
4	4	0.623	AnophelesalbimanusSTECLA|AALB001411	AnophelesatroparvusEBRO|AATE007162	AnophelesfunestusFUMOZ|AFUN003593	AnophelesgambiaePEST|AGAP007920
4	4	0.623	AnophelesalbimanusSTECLA|AALB001413	AnophelesatroparvusEBRO|AATE010568	AnophelesfunestusFUMOZ|AFUN003595	AnophelesgambiaePEST|AGAP007918
4	4	0.623	AnophelesalbimanusSTECLA|AALB001416	AnophelesatroparvusEBRO|AATE006505	AnophelesfunestusFUMOZ|AFUN003620	AnophelesgambiaePEST|AGAP007889
4	4	0.623	AnophelesalbimanusSTECLA|AALB001419	AnophelesatroparvusEBRO|AATE015552	AnophelesfunestusFUMOZ|AFUN003630	AnophelesgambiaePEST|AGAP007881
4	4	0.623	AnophelesalbimanusSTECLA|AALB001420	AnophelesatroparvusEBRO|AATE011581	AnophelesfunestusFUMOZ|AFUN003629	AnophelesgambiaePEST|AGAP007882
4	4	0.623	AnophelesalbimanusSTECLA|AALB001422	AnophelesatroparvusEBRO|AATE006293	AnophelesfunestusFUMOZ|AFUN003627	AnophelesgambiaePEST|AGAP007885
4	4	0.623	AnophelesalbimanusSTECLA|AALB001423	AnophelesatroparvusEBRO|AATE017759	AnophelesfunestusFUMOZ|AFUN003626	AnophelesgambiaePEST|AGAP007886
4	4	0.623	AnophelesalbimanusSTECLA|AALB001424	AnophelesatroparvusEBRO|AATE006976	AnophelesfunestusFUMOZ|AFUN003624	AnophelesgambiaePEST|AGAP007887
4	4	0.623	AnophelesalbimanusSTECLA|AALB001425	AnophelesatroparvusEBRO|AATE015612	AnophelesfunestusFUMOZ|AFUN003623	AnophelesgambiaePEST|AGAP007888
4	4	0.623	AnophelesalbimanusSTECLA|AALB001426	AnophelesatroparvusEBRO|AATE009812	AnophelesfunestusFUMOZ|AFUN003622	AnophelesgambiaePEST|AGAP007890
4	4	0.623	AnophelesalbimanusSTECLA|AALB001427	AnophelesatroparvusEBRO|AATE007258	AnophelesfunestusFUMOZ|AFUN003597	AnophelesgambiaePEST|AGAP007917
4	4	0.623	AnophelesalbimanusSTECLA|AALB001428	AnophelesatroparvusEBRO|AATE016053	AnophelesfunestusFUMOZ|AFUN020606	AnophelesgambiaePEST|AGAP009210
4	4	0.623	AnophelesalbimanusSTECLA|AALB001429	AnophelesatroparvusEBRO|AATE014791	AnophelesfunestusFUMOZ|AFUN005201	AnophelesgambiaePEST|AGAP009209
4	4	0.623	AnophelesalbimanusSTECLA|AALB001430	AnophelesatroparvusEBRO|AATE008717	AnophelesfunestusFUMOZ|AFUN005202	AnophelesgambiaePEST|AGAP029511
4	4	0.623	AnophelesalbimanusSTECLA|AALB001431	AnophelesatroparvusEBRO|AATE007221	AnophelesfunestusFUMOZ|AFUN001763	AnophelesgambiaePEST|AGAP009205
4	4	0.623	AnophelesalbimanusSTECLA|AALB001434	AnophelesatroparvusEBRO|AATE003724	AnophelesfunestusFUMOZ|AFUN021102	AnophelesgambiaePEST|AGAP009201
4	4	0.623	AnophelesalbimanusSTECLA|AALB001437	AnophelesatroparvusEBRO|AATE002805	AnophelesfunestusFUMOZ|AFUN001769	AnophelesgambiaePEST|AGAP009200
4	4	0.623	AnophelesalbimanusSTECLA|AALB001439	AnophelesatroparvusEBRO|AATE001815	AnophelesfunestusFUMOZ|AFUN001772	AnophelesgambiaePEST|AGAP009198
4	4	0.623	AnophelesalbimanusSTECLA|AALB001441	AnophelesatroparvusEBRO|AATE017051	AnophelesfunestusFUMOZ|AFUN001774	AnophelesgambiaePEST|AGAP009196
4	4	0.623	AnophelesalbimanusSTECLA|AALB001443	AnophelesatroparvusEBRO|AATE007718	AnophelesfunestusFUMOZ|AFUN008811	AnophelesgambiaePEST|AGAP028730
4	4	0.623	AnophelesalbimanusSTECLA|AALB001446	AnophelesatroparvusEBRO|AATE013983	AnophelesfunestusFUMOZ|AFUN008813	AnophelesgambiaePEST|AGAP009940
4	4	0.623	AnophelesalbimanusSTECLA|AALB001447	AnophelesatroparvusEBRO|AATE005110	AnophelesfunestusFUMOZ|AFUN006101	AnophelesgambiaePEST|AGAP009271
4	4	0.623	AnophelesalbimanusSTECLA|AALB001451	AnophelesatroparvusEBRO|AATE010735	AnophelesfunestusFUMOZ|AFUN019469	AnophelesgambiaePEST|AGAP009277
4	4	0.623	AnophelesalbimanusSTECLA|AALB001452	AnophelesatroparvusEBRO|AATE003432	AnophelesfunestusFUMOZ|AFUN003348	AnophelesgambiaePEST|AGAP009278
4	4	0.623	AnophelesalbimanusSTECLA|AALB001453	AnophelesatroparvusEBRO|AATE005913	AnophelesfunestusFUMOZ|AFUN003347	AnophelesgambiaePEST|AGAP009279
4	4	0.623	AnophelesalbimanusSTECLA|AALB001455	AnophelesatroparvusEBRO|AATE010639	AnophelesfunestusFUMOZ|AFUN021306	AnophelesgambiaePEST|AGAP009282
4	4	0.623	AnophelesalbimanusSTECLA|AALB001456	AnophelesatroparvusEBRO|AATE012282	AnophelesfunestusFUMOZ|AFUN003344	AnophelesgambiaePEST|AGAP009283
4	4	0.623	AnophelesalbimanusSTECLA|AALB001458	AnophelesatroparvusEBRO|AATE013841	AnophelesfunestusFUMOZ|AFUN003343	AnophelesgambiaePEST|AGAP009284
4	4	0.623	AnophelesalbimanusSTECLA|AALB001459	AnophelesatroparvusEBRO|AATE019780	AnophelesfunestusFUMOZ|AFUN003342	AnophelesgambiaePEST|AGAP028086
4	4	0.623	AnophelesalbimanusSTECLA|AALB001464	AnophelesatroparvusEBRO|AATE009484	AnophelesfunestusFUMOZ|AFUN021303	AnophelesgambiaePEST|AGAP009290
4	4	0.623	AnophelesalbimanusSTECLA|AALB001465	AnophelesatroparvusEBRO|AATE010648	AnophelesfunestusFUMOZ|AFUN021302	AnophelesgambiaePEST|AGAP009291
4	4	0.623	AnophelesalbimanusSTECLA|AALB001467	AnophelesatroparvusEBRO|AATE019224	AnophelesfunestusFUMOZ|AFUN004309	AnophelesgambiaePEST|AGAP008352
4	4	0.623	AnophelesalbimanusSTECLA|AALB001468	AnophelesatroparvusEBRO|AATE009236	AnophelesfunestusFUMOZ|AFUN000858	AnophelesgambiaePEST|AGAP001045
4	4	0.623	AnophelesalbimanusSTECLA|AALB001469	AnophelesatroparvusEBRO|AATE004715	AnophelesfunestusFUMOZ|AFUN004310	AnophelesgambiaePEST|AGAP008353
4	4	0.623	AnophelesalbimanusSTECLA|AALB001470	AnophelesatroparvusEBRO|AATE016281	AnophelesfunestusFUMOZ|AFUN004311	AnophelesgambiaePEST|AGAP008354
4	4	0.623	AnophelesalbimanusSTECLA|AALB001473	AnophelesatroparvusEBRO|AATE017926	AnophelesfunestusFUMOZ|AFUN020501	AnophelesgambiaePEST|AGAP008357
4	4	0.623	AnophelesalbimanusSTECLA|AALB001477	AnophelesatroparvusEBRO|AATE018551	AnophelesfunestusFUMOZ|AFUN004318	AnophelesgambiaePEST|AGAP008359
4	4	0.623	AnophelesalbimanusSTECLA|AALB001478	AnophelesatroparvusEBRO|AATE018903	AnophelesfunestusFUMOZ|AFUN020490	AnophelesgambiaePEST|AGAP008360
4	4	0.623	AnophelesalbimanusSTECLA|AALB001480	AnophelesatroparvusEBRO|AATE007478	AnophelesfunestusFUMOZ|AFUN004322	AnophelesgambiaePEST|AGAP008363
4	4	0.623	AnophelesalbimanusSTECLA|AALB001483	AnophelesatroparvusEBRO|AATE020930	AnophelesfunestusFUMOZ|AFUN004327	AnophelesgambiaePEST|AGAP028115
4	4	0.623	AnophelesalbimanusSTECLA|AALB001484	AnophelesatroparvusEBRO|AATE009883	AnophelesfunestusFUMOZ|AFUN004328	AnophelesgambiaePEST|AGAP008374
4	4	0.623	AnophelesalbimanusSTECLA|AALB001486	AnophelesatroparvusEBRO|AATE017623	AnophelesfunestusFUMOZ|AFUN011826	AnophelesgambiaePEST|AGAP008110
4	4	0.623	AnophelesalbimanusSTECLA|AALB001487	AnophelesatroparvusEBRO|AATE019610	AnophelesfunestusFUMOZ|AFUN011827	AnophelesgambiaePEST|AGAP008111
4	4	0.623	AnophelesalbimanusSTECLA|AALB001490	AnophelesatroparvusEBRO|AATE007965	AnophelesfunestusFUMOZ|AFUN011829	AnophelesgambiaePEST|AGAP013746
4	4	0.623	AnophelesalbimanusSTECLA|AALB001492	AnophelesatroparvusEBRO|AATE018914	AnophelesfunestusFUMOZ|AFUN011832	AnophelesgambiaePEST|AGAP008115
4	4	0.623	AnophelesalbimanusSTECLA|AALB001493	AnophelesatroparvusEBRO|AATE004726	AnophelesfunestusFUMOZ|AFUN011840	AnophelesgambiaePEST|AGAP008116
4	4	0.623	AnophelesalbimanusSTECLA|AALB001494	AnophelesatroparvusEBRO|AATE007480	AnophelesfunestusFUMOZ|AFUN010302	AnophelesgambiaePEST|AGAP008118
4	4	0.623	AnophelesalbimanusSTECLA|AALB001495	AnophelesatroparvusEBRO|AATE005932	AnophelesfunestusFUMOZ|AFUN010303	AnophelesgambiaePEST|AGAP008122
4	4	0.623	AnophelesalbimanusSTECLA|AALB001496	AnophelesatroparvusEBRO|AATE005155	AnophelesfunestusFUMOZ|AFUN010304	AnophelesgambiaePEST|AGAP008123
4	4	0.623	AnophelesalbimanusSTECLA|AALB001497	AnophelesatroparvusEBRO|AATE018659	AnophelesfunestusFUMOZ|AFUN010305	AnophelesgambiaePEST|AGAP008124
4	4	0.623	AnophelesalbimanusSTECLA|AALB001498	AnophelesatroparvusEBRO|AATE016484	AnophelesfunestusFUMOZ|AFUN020478	AnophelesgambiaePEST|AGAP008125
4	4	0.623	AnophelesalbimanusSTECLA|AALB001499	AnophelesatroparvusEBRO|AATE004087	AnophelesfunestusFUMOZ|AFUN010308	AnophelesgambiaePEST|AGAP029547
4	4	0.623	AnophelesalbimanusSTECLA|AALB001502	AnophelesatroparvusEBRO|AATE002317	AnophelesfunestusFUMOZ|AFUN004015	AnophelesgambiaePEST|AGAP008130
4	4	0.623	AnophelesalbimanusSTECLA|AALB001503	AnophelesatroparvusEBRO|AATE003942	AnophelesfunestusFUMOZ|AFUN004013	AnophelesgambiaePEST|AGAP008131
4	4	0.623	AnophelesalbimanusSTECLA|AALB001505	AnophelesatroparvusEBRO|AATE004577	AnophelesfunestusFUMOZ|AFUN004012	AnophelesgambiaePEST|AGAP008133
4	4	0.623	AnophelesalbimanusSTECLA|AALB001506	AnophelesatroparvusEBRO|AATE008348	AnophelesfunestusFUMOZ|AFUN004010	AnophelesgambiaePEST|AGAP008135
4	4	0.623	AnophelesalbimanusSTECLA|AALB001509	AnophelesatroparvusEBRO|AATE005780	AnophelesfunestusFUMOZ|AFUN004008	AnophelesgambiaePEST|AGAP008137
4	4	0.623	AnophelesalbimanusSTECLA|AALB001512	AnophelesatroparvusEBRO|AATE020804	AnophelesfunestusFUMOZ|AFUN004000	AnophelesgambiaePEST|AGAP029561
4	4	0.623	AnophelesalbimanusSTECLA|AALB001517	AnophelesatroparvusEBRO|AATE000027	AnophelesfunestusFUMOZ|AFUN003992	AnophelesgambiaePEST|AGAP008151
4	4	0.623	AnophelesalbimanusSTECLA|AALB001518	AnophelesatroparvusEBRO|AATE016207	AnophelesfunestusFUMOZ|AFUN003991	AnophelesgambiaePEST|AGAP008152
4	4	0.623	AnophelesalbimanusSTECLA|AALB001519	AnophelesatroparvusEBRO|AATE020193	AnophelesfunestusFUMOZ|AFUN003990	AnophelesgambiaePEST|AGAP008154
4	4	0.623	AnophelesalbimanusSTECLA|AALB001520	AnophelesatroparvusEBRO|AATE016432	AnophelesfunestusFUMOZ|AFUN003989	AnophelesgambiaePEST|AGAP008155
4	4	0.623	AnophelesalbimanusSTECLA|AALB001522	AnophelesatroparvusEBRO|AATE011270	AnophelesfunestusFUMOZ|AFUN003987	AnophelesgambiaePEST|AGAP008156
4	4	0.623	AnophelesalbimanusSTECLA|AALB001524	AnophelesatroparvusEBRO|AATE004999	AnophelesfunestusFUMOZ|AFUN003983	AnophelesgambiaePEST|AGAP008160
4	4	0.623	AnophelesalbimanusSTECLA|AALB001525	AnophelesatroparvusEBRO|AATE007840	AnophelesfunestusFUMOZ|AFUN001001	AnophelesgambiaePEST|AGAP008836
4	4	0.623	AnophelesalbimanusSTECLA|AALB001527	AnophelesatroparvusEBRO|AATE011655	AnophelesfunestusFUMOZ|AFUN001003	AnophelesgambiaePEST|AGAP008833
4	4	0.623	AnophelesalbimanusSTECLA|AALB001528	AnophelesatroparvusEBRO|AATE016713	AnophelesfunestusFUMOZ|AFUN010040	AnophelesgambiaePEST|AGAP008832
4	4	0.623	AnophelesalbimanusSTECLA|AALB001529	AnophelesatroparvusEBRO|AATE013653	AnophelesfunestusFUMOZ|AFUN022129	AnophelesgambiaePEST|AGAP008830
4	4	0.623	AnophelesalbimanusSTECLA|AALB001532	AnophelesatroparvusEBRO|AATE003547	AnophelesfunestusFUMOZ|AFUN020211	AnophelesgambiaePEST|AGAP009036
4	4	0.623	AnophelesalbimanusSTECLA|AALB001534	AnophelesatroparvusEBRO|AATE013696	AnophelesfunestusFUMOZ|AFUN010610	AnophelesgambiaePEST|AGAP009037
4	4	0.623	AnophelesalbimanusSTECLA|AALB001536	AnophelesatroparvusEBRO|AATE003275	AnophelesfunestusFUMOZ|AFUN019859	AnophelesgambiaePEST|AGAP009929
4	4	0.623	AnophelesalbimanusSTECLA|AALB001537	AnophelesatroparvusEBRO|AATE018529	AnophelesfunestusFUMOZ|AFUN008801	AnophelesgambiaePEST|AGAP009930
4	4	0.623	AnophelesalbimanusSTECLA|AALB001538	AnophelesatroparvusEBRO|AATE018913	AnophelesfunestusFUMOZ|AFUN007394	AnophelesgambiaePEST|AGAP008312
4	4	0.623	AnophelesalbimanusSTECLA|AALB001539	AnophelesatroparvusEBRO|AATE012089	AnophelesfunestusFUMOZ|AFUN007395	AnophelesgambiaePEST|AGAP008311
4	4	0.623	AnophelesalbimanusSTECLA|AALB001540	AnophelesatroparvusEBRO|AATE012406	AnophelesfunestusFUMOZ|AFUN007396	AnophelesgambiaePEST|AGAP008310
