#Species	Gene_1	Ext_1	Gene_2	Ext_2	Weight
AnophelesfunestusFUMOZ	OG6126269_AFUN008077	t	OG6122692_AFUN021857	h	0
AnophelesfunestusFUMOZ	OG6162719_AFUN011463	h	OG6315797_AFUN022293	t	0
AnophelesfunestusFUMOZ	OG6122646_AFUN010402	t	OG6128985_AFUN010400	h	0
AnophelesfunestusFUMOZ	OG6112753_AFUN020288	h	OG6104212_AFUN008138	h	0
AnophelesfunestusFUMOZ	OG6104432_AFUN002123	t	OG6142421_AFUN002119	t	0
AnophelesfunestusFUMOZ	OG6113327_AFUN005752	t	OG6109233_AFUN005754	t	0
AnophelesfunestusFUMOZ	OG6105354_AFUN008081	h	OG6105354_AFUN008080	t	0
AnophelesfunestusFUMOZ	OG6117759_AFUN006842	t	OG6117759_AFUN006843	h	0
AnophelesfunestusFUMOZ	OG6104137_AFUN000186	h	OG6112839_AFUN020426	t	0
AnophelesfunestusFUMOZ	OG6104177_AFUN006893	t	OG6106875_AFUN006894	t	0
AnophelesfunestusFUMOZ	OG6103915_AFUN005728	t	OG6104359_AFUN005729	h	0
AnophelesfunestusFUMOZ	OG6103358_AFUN007782	t	OG6103358_AFUN003911	t	0
AnophelesfunestusFUMOZ	OG6132684_AFUN020054	h	OG6150947_AFUN007355	t	0
AnophelesfunestusFUMOZ	OG6120819_AFUN005606	t	OG6104788_AFUN020692	t	0
AnophelesfunestusFUMOZ	OG6150740_AFUN004703	t	OG6316299_AFUN004704	t	0
AnophelesfunestusFUMOZ	OG6427661_AFUN011469	h	OG6184039_AFUN011468	h	0
AnophelesfunestusFUMOZ	OG6104063_AFUN000260	h	OG6150742_AFUN000261	h	0
AnophelesfunestusFUMOZ	OG6162974_AFUN002139	h	OG6105349_AFUN002140	h	0
AnophelesfunestusFUMOZ	OG6151074_AFUN003864	t	OG6103618_AFUN019967	t	0
AnophelesfunestusFUMOZ	OG6128920_AFUN015989	h	OG6128920_AFUN015988	t	0
AnophelesfunestusFUMOZ	OG6103218_AFUN008068	t	OG6136555_AFUN008070	h	0
AnophelesfunestusFUMOZ	OG6132342_AFUN010345	t	OG6102557_AFUN006077	h	0
AnophelesfunestusFUMOZ	OG6316345_AFUN000210	t	OG6108587_AFUN000211	h	0
AnophelesfunestusFUMOZ	OG6126602_AFUN020648	t	OG6106474_AFUN003877	t	0
AnophelesfunestusFUMOZ	OG6105874_AFUN020768	t	OG6132342_AFUN010345	h	0
AnophelesfunestusFUMOZ	OG6129298_AFUN000265	h	OG6105514_AFUN000266	t	0
AnophelesfunestusFUMOZ	OG6136605_AFUN020040	t	OG6142255_AFUN006982	h	0
AnophelesfunestusFUMOZ	OG6100626_AFUN022291	h	OG6103381_AFUN022292	t	0
AnophelesfunestusFUMOZ	OG6108102_AFUN020503	t	OG6103099_AFUN007323	h	0
AnophelesfunestusFUMOZ	OG6151074_AFUN003864	h	OG6129000_AFUN003865	t	0
AnophelesfunestusFUMOZ	OG6103965_AFUN007328	t	OG6107078_AFUN007327	h	0
AnophelesfunestusFUMOZ	OG6126439_AFUN000189	t	OG6101432_AFUN020571	t	0
AnophelesfunestusFUMOZ	OG6150846_AFUN000704	h	OG6101169_AFUN000707	h	0
AnophelesfunestusFUMOZ	OG6113402_AFUN006902	t	OG6100445_AFUN006903	t	0
AnophelesfunestusFUMOZ	OG6105865_AFUN008067	h	OG6105865_AFUN008066	h	0
AnophelesfunestusFUMOZ	OG6142078_AFUN002154	h	OG6150892_AFUN002157	t	0
AnophelesfunestusFUMOZ	OG6105083_AFUN003882	t	OG6110471_AFUN003881	t	0
AnophelesfunestusFUMOZ	OG6124185_AFUN003859	t	OG6187221_AFUN003860	h	0
AnophelesfunestusFUMOZ	OG6102655_AFUN020172	t	OG6122624_AFUN001732	t	0
AnophelesfunestusFUMOZ	OG6112753_AFUN020288	t	OG6186994_AFUN004706	h	0
AnophelesfunestusFUMOZ	OG6136417_AFUN000225	h	OG6102621_AFUN000219	t	0
AnophelesfunestusFUMOZ	OG6101193_AFUN011475	t	OG6101731_AFUN011474	t	0
AnophelesfunestusFUMOZ	OG6105450_AFUN004691	h	OG6136691_AFUN004689	t	0
AnophelesfunestusFUMOZ	OG6112259_AFUN006064	h	OG6150894_AFUN006063	t	0
AnophelesfunestusFUMOZ	OG6316440_AFUN006898	h	OG6104448_AFUN006901	t	0
AnophelesfunestusFUMOZ	OG6129046_AFUN008419	t	OG6105431_AFUN008413	t	0
AnophelesfunestusFUMOZ	OG6128919_AFUN011466	h	OG6163821_AFUN011465	h	0
AnophelesfunestusFUMOZ	OG6105319_AFUN011476	h	OG6126401_AFUN020527	t	0
AnophelesfunestusFUMOZ	OG6107399_AFUN011561	t	OG6117820_AFUN022305	h	0
AnophelesfunestusFUMOZ	OG6114034_AFUN010422	t	OG6r15102977_AFUN010421	t	0
AnophelesfunestusFUMOZ	OG6107758_AFUN007311	h	OG6151102_AFUN007313	t	0
AnophelesfunestusFUMOZ	OG6183989_AFUN002144	t	OG6101156_AFUN002142	h	0
AnophelesfunestusFUMOZ	OG6107516_AFUN005709	h	OG6114783_AFUN020226	t	0
AnophelesfunestusFUMOZ	OG6126445_AFUN020361	t	OG6129118_AFUN000711	t	0
AnophelesfunestusFUMOZ	OG6136685_AFUN011588	h	OG6100894_AFUN011586	h	0
AnophelesfunestusFUMOZ	OG6105362_AFUN008167	t	OG6107969_AFUN008170	h	0
AnophelesfunestusFUMOZ	OG6129065_AFUN010423	t	OG6126375_AFUN020258	t	0
AnophelesfunestusFUMOZ	OG6130014_AFUN021094	h	OG6101938_AFUN021093	t	0
AnophelesfunestusFUMOZ	OG6120926_AFUN005578	h	OG6112323_AFUN005576	t	0
AnophelesfunestusFUMOZ	OG6315872_AFUN002849	t	OG6105219_AFUN002848	h	0
AnophelesfunestusFUMOZ	OG6141940_AFUN020378	t	OG6100154_AFUN002158	h	0
AnophelesfunestusFUMOZ	OG6100220_AFUN002853	h	OG6106586_AFUN002854	t	0
AnophelesfunestusFUMOZ	OG6103358_AFUN007782	h	OG6124179_AFUN020736	h	0
AnophelesfunestusFUMOZ	OG6107758_AFUN007311	t	OG6132683_AFUN007310	h	0
AnophelesfunestusFUMOZ	OG6142321_AFUN005700	t	OG6103992_AFUN005701	h	0
AnophelesfunestusFUMOZ	OG6102303_AFUN003875	t	OG6124383_AFUN003874	t	0
AnophelesfunestusFUMOZ	OG6103652_AFUN008064	h	OG6105865_AFUN008066	t	0
AnophelesfunestusFUMOZ	OG6132280_AFUN011579	t	OG6141913_AFUN011578	h	0
AnophelesfunestusFUMOZ	OG6100679_AFUN010392	t	OG6107742_AFUN010389	h	0
AnophelesfunestusFUMOZ	OG6132656_AFUN011589	t	OG6101257_AFUN022306	h	0
AnophelesfunestusFUMOZ	OG6102503_AFUN007337	t	OG6104507_AFUN007336	t	0
AnophelesfunestusFUMOZ	OG6120953_AFUN002831	h	OG6104725_AFUN020243	h	0
AnophelesfunestusFUMOZ	OG6111930_AFUN016213	t	OG6124322_AFUN007295	t	0
AnophelesfunestusFUMOZ	OG6122692_AFUN021857	t	OG6151243_AFUN019821	h	0
AnophelesfunestusFUMOZ	OG6104562_AFUN020214	h	OG6109233_AFUN005754	h	0
AnophelesfunestusFUMOZ	OG6102317_AFUN007575	h	OG6124219_AFUN007571	t	0
AnophelesfunestusFUMOZ	OG6106249_AFUN011598	t	OG6136811_AFUN011597	t	0
AnophelesfunestusFUMOZ	OG6110471_AFUN003880	h	OG6126602_AFUN020648	h	0
AnophelesfunestusFUMOZ	OG6112361_AFUN005574	h	OG6108971_AFUN005575	t	0
AnophelesfunestusFUMOZ	OG6124185_AFUN003859	h	OG6166633_AFUN019930	t	0
AnophelesfunestusFUMOZ	OG6101944_AFUN007301	h	OG6119325_AFUN007299	h	0
AnophelesfunestusFUMOZ	OG6122518_AFUN010395	t	OG6109902_AFUN010396	t	0
AnophelesfunestusFUMOZ	OG6103999_AFUN008158	t	OG6126605_AFUN008152	t	0
AnophelesfunestusFUMOZ	OG6184055_AFUN003856	h	OG6166633_AFUN019930	h	0
AnophelesfunestusFUMOZ	OG6100515_AFUN000200	t	OG6115555_AFUN000203	h	0
AnophelesfunestusFUMOZ	OG6104772_AFUN020485	h	OG6103982_AFUN010153	t	0
AnophelesfunestusFUMOZ	OG6116556_AFUN010428	t	OG6117846_AFUN010426	t	0
AnophelesfunestusFUMOZ	OG6108144_AFUN006237	t	OG6104147_AFUN006236	t	0
AnophelesfunestusFUMOZ	OG6104013_AFUN020369	t	OG6136765_AFUN006981	t	0
AnophelesfunestusFUMOZ	OG6100679_AFUN010392	h	OG6105449_AFUN010393	h	0
AnophelesfunestusFUMOZ	OG6102942_AFUN005599	h	OG6102134_AFUN005598	t	0
AnophelesfunestusFUMOZ	OG6141871_AFUN000251	h	OG6142480_AFUN000252	t	0
AnophelesfunestusFUMOZ	OG6101766_AFUN007591	h	OG6100957_AFUN007589	h	0
AnophelesfunestusFUMOZ	OG6104013_AFUN020369	h	OG6109207_AFUN006978	h	0
AnophelesfunestusFUMOZ	OG6107399_AFUN011561	h	OG6104643_AFUN011560	h	0
AnophelesfunestusFUMOZ	OG6104403_AFUN020538	h	OG6116553_AFUN021604	t	0
AnophelesfunestusFUMOZ	OG6100998_AFUN005735	t	OG6132723_AFUN005734	t	0
AnophelesfunestusFUMOZ	OG6100592_AFUN000242	h	OG6122504_AFUN000243	t	0
AnophelesfunestusFUMOZ	OG6119485_AFUN011576	t	OG6111120_AFUN011577	h	0
AnophelesfunestusFUMOZ	OG6108295_AFUN007550	t	OG6103747_AFUN007544	t	0
AnophelesfunestusFUMOZ	OG6103652_AFUN008064	t	OG6104541_AFUN008061	t	0
AnophelesfunestusFUMOZ	OG6183605_AFUN007346	h	OG6100435_AFUN020014	h	0
AnophelesfunestusFUMOZ	OG6103812_AFUN005748	h	OG6129057_AFUN005750	t	0
AnophelesfunestusFUMOZ	OG6107955_AFUN007582	t	OG6108101_AFUN019936	h	0
AnophelesfunestusFUMOZ	OG6122518_AFUN010395	h	OG6105449_AFUN010393	t	0
AnophelesfunestusFUMOZ	OG6103101_AFUN005809	h	OG6101414_AFUN020620	h	0
AnophelesfunestusFUMOZ	OG6126460_AFUN000206	h	OG6115555_AFUN000203	t	0
AnophelesfunestusFUMOZ	OG6102422_AFUN002150	h	OG6142078_AFUN002154	t	0
AnophelesfunestusFUMOZ	OG6162913_AFUN022135	t	OG6163783_AFUN022133	h	0
AnophelesfunestusFUMOZ	OG6101502_AFUN007316	t	OG6151102_AFUN007313	h	0
AnophelesfunestusFUMOZ	OG6120961_AFUN020627	h	OG6151124_AFUN001748	t	0
AnophelesfunestusFUMOZ	OG6163097_AFUN008093	t	OG6104399_AFUN008092	h	0
AnophelesfunestusFUMOZ	OG6126401_AFUN020527	h	OG6126402_AFUN011479	t	0
AnophelesfunestusFUMOZ	OG6163440_AFUN008164	t	OG6109243_AFUN020119	t	0
AnophelesfunestusFUMOZ	OG6105629_AFUN019858	t	OG6107046_AFUN020185	t	0
AnophelesfunestusFUMOZ	OG6104182_AFUN014726	h	OG6100445_AFUN006903	h	0
AnophelesfunestusFUMOZ	OG6101502_AFUN007316	h	OG6103504_AFUN021760	h	0
AnophelesfunestusFUMOZ	OG6122559_AFUN010352	h	OG6105874_AFUN020768	h	0
AnophelesfunestusFUMOZ	OG6107739_AFUN000249	h	OG6105533_AFUN020492	h	0
AnophelesfunestusFUMOZ	OG6128985_AFUN010400	t	OG6102852_AFUN010399	t	0
AnophelesfunestusFUMOZ	OG6107391_AFUN005716	t	OG6106420_AFUN005718	t	0
AnophelesfunestusFUMOZ	OG6124468_AFUN000239	h	OG6111864_AFUN000240	t	0
AnophelesfunestusFUMOZ	OG6106541_AFUN000244	t	OG6122504_AFUN000243	h	0
AnophelesfunestusFUMOZ	OG6120926_AFUN005578	t	OG6120926_AFUN005579	t	0
AnophelesfunestusFUMOZ	OG6104609_AFUN019885	h	OG6107366_AFUN003906	t	0
AnophelesfunestusFUMOZ	OG6136695_AFUN011471	t	OG6132657_AFUN011470	t	0
AnophelesfunestusFUMOZ	OG6104030_AFUN006254	h	OG6105774_AFUN006255	h	0
AnophelesfunestusFUMOZ	OG6101731_AFUN011473	h	OG6101731_AFUN011474	h	0
AnophelesfunestusFUMOZ	OG6105169_AFUN021787	t	OG6104527_AFUN007577	t	0
AnophelesfunestusFUMOZ	OG6129233_AFUN005587	t	OG6142484_AFUN005588	t	0
AnophelesfunestusFUMOZ	OG6103915_AFUN005728	h	OG6183803_AFUN005727	h	0
AnophelesfunestusFUMOZ	OG6132684_AFUN020054	t	OG6183605_AFUN007346	t	0
AnophelesfunestusFUMOZ	OG6102422_AFUN002150	t	OG6101603_AFUN002148	t	0
AnophelesfunestusFUMOZ	OG6126460_AFUN000206	t	OG6100986_AFUN000208	h	0
AnophelesfunestusFUMOZ	OG6122582_AFUN008151	h	OG6151004_AFUN008150	h	0
AnophelesfunestusFUMOZ	OG6116556_AFUN011481	h	OG6108692_AFUN020446	t	0
AnophelesfunestusFUMOZ	OG6108096_AFUN000241	t	OG6100592_AFUN000242	t	0
AnophelesfunestusFUMOZ	OG6103264_AFUN002838	t	OG6114651_AFUN002837	h	0
AnophelesfunestusFUMOZ	OG6141913_AFUN011578	t	OG6111120_AFUN011577	t	0
AnophelesfunestusFUMOZ	OG6105334_AFUN007290	h	OG6104079_AFUN007289	h	0
AnophelesfunestusFUMOZ	OG6104247_AFUN007599	h	OG6141938_AFUN007598	t	0
AnophelesfunestusFUMOZ	OG6104093_AFUN015771	t	OG6129298_AFUN000265	t	0
AnophelesfunestusFUMOZ	OG6103264_AFUN002838	h	OG6103598_AFUN021208	h	0
AnophelesfunestusFUMOZ	OG6163200_AFUN002130	t	OG6102235_AFUN002127	h	0
AnophelesfunestusFUMOZ	OG6316334_AFUN005747	h	OG6315469_AFUN005746	t	0
AnophelesfunestusFUMOZ	OG6136765_AFUN006981	h	OG6142255_AFUN006982	t	0
AnophelesfunestusFUMOZ	OG6124484_AFUN015822	t	OG6163821_AFUN011465	t	0
AnophelesfunestusFUMOZ	OG6183306_AFUN005713	h	OG6100445_AFUN021596	h	0
AnophelesfunestusFUMOZ	OG6101423_AFUN000215	h	OG6107413_AFUN020391	t	0
AnophelesfunestusFUMOZ	OG6107420_AFUN008146	h	OG6132655_AFUN008145	h	0
AnophelesfunestusFUMOZ	OG6136563_AFUN020809	h	OG6136534_AFUN006061	t	0
AnophelesfunestusFUMOZ	OG6104190_AFUN020025	h	OG6109207_AFUN006978	t	0
AnophelesfunestusFUMOZ	OG6122523_AFUN000271	h	OG6132724_AFUN000270	h	0
AnophelesfunestusFUMOZ	OG6126439_AFUN000189	h	OG6109218_AFUN000190	h	0
AnophelesfunestusFUMOZ	OG6107806_AFUN020565	t	OG6124450_AFUN005803	t	0
AnophelesfunestusFUMOZ	OG6105165_AFUN003545	t	OG6101891_AFUN003543	h	0
AnophelesfunestusFUMOZ	OG6103986_AFUN019918	h	OG6109487_AFUN006965	h	0
AnophelesfunestusFUMOZ	OG6163211_AFUN016215	h	OG6122578_AFUN007307	t	0
AnophelesfunestusFUMOZ	OG6122523_AFUN000271	t	OG6117755_AFUN020496	t	0
AnophelesfunestusFUMOZ	OG6126471_AFUN021581	t	OG6136702_AFUN005608	t	0
AnophelesfunestusFUMOZ	OG6104306_AFUN006897	t	OG6102794_AFUN006895	h	0
AnophelesfunestusFUMOZ	OG6104216_AFUN006822	t	OG6107564_AFUN006818	h	0
AnophelesfunestusFUMOZ	OG6108764_AFUN005693	h	OG6106124_AFUN005697	h	0
AnophelesfunestusFUMOZ	OG6104247_AFUN007600	h	OG6163540_AFUN005684	h	0
AnophelesfunestusFUMOZ	OG6104979_AFUN005815	h	OG6126587_AFUN011959	h	0
AnophelesfunestusFUMOZ	OG6122582_AFUN008151	t	OG6126605_AFUN008152	h	0
AnophelesfunestusFUMOZ	OG6103099_AFUN007323	t	OG6126582_AFUN021762	t	0
AnophelesfunestusFUMOZ	OG6129296_AFUN020067	t	OG6109443_AFUN020291	t	0
AnophelesfunestusFUMOZ	OG6120961_AFUN020627	t	OG6106616_AFUN001743	t	0
AnophelesfunestusFUMOZ	OG6103955_AFUN007588	t	OG6126654_AFUN007587	t	0
AnophelesfunestusFUMOZ	OG6124421_AFUN007595	h	OG6104887_AFUN007597	h	0
AnophelesfunestusFUMOZ	OG6101347_AFUN020612	t	OG6142480_AFUN000252	h	0
AnophelesfunestusFUMOZ	OG6102624_AFUN002147	t	OG6106940_AFUN021151	t	0
AnophelesfunestusFUMOZ	OG6104329_AFUN021377	t	OG6100651_AFUN003871	t	0
AnophelesfunestusFUMOZ	OG6126313_AFUN007551	h	OG6108295_AFUN007550	h	0
AnophelesfunestusFUMOZ	OG6100524_AFUN002252	h	OG6104250_AFUN002253	h	0
AnophelesfunestusFUMOZ	OG6107023_AFUN004699	h	OG6102427_AFUN020474	h	0
AnophelesfunestusFUMOZ	OG6102133_AFUN002851	t	OG6106571_AFUN002852	t	0
AnophelesfunestusFUMOZ	OG6126300_AFUN006238	t	OG6108144_AFUN006237	h	0
AnophelesfunestusFUMOZ	OG6106940_AFUN021151	h	OG6106940_AFUN002145	t	0
AnophelesfunestusFUMOZ	OG6100338_AFUN010148	h	OG6101039_AFUN010147	t	0
AnophelesfunestusFUMOZ	OG6105557_AFUN010433	t	OG6116618_AFUN010431	t	0
AnophelesfunestusFUMOZ	OG6132704_AFUN019805	h	OG6132704_AFUN019803	t	0
AnophelesfunestusFUMOZ	OG6124464_AFUN020166	h	OG6104432_AFUN002123	h	0
AnophelesfunestusFUMOZ	OG6126551_AFUN022175	h	OG6100262_AFUN010361	t	0
AnophelesfunestusFUMOZ	OG6163597_AFUN000568	h	OG6126475_AFUN020051	t	0
AnophelesfunestusFUMOZ	OG6104478_AFUN005591	h	OG6108585_AFUN005592	h	0
AnophelesfunestusFUMOZ	OG6150675_AFUN004688	h	OG6112839_AFUN020426	h	0
AnophelesfunestusFUMOZ	OG6104460_AFUN010397	h	OG6109902_AFUN010396	h	0
AnophelesfunestusFUMOZ	OG6124338_AFUN010408	h	OG6104434_AFUN010404	h	0
AnophelesfunestusFUMOZ	OG6103788_AFUN008412	h	OG6105431_AFUN008413	h	0
AnophelesfunestusFUMOZ	OG6104071_AFUN007329	h	OG6103965_AFUN007328	h	0
AnophelesfunestusFUMOZ	OG6104023_AFUN000237	t	OG6102617_AFUN000234	h	0
AnophelesfunestusFUMOZ	OG6183989_AFUN002144	h	OG6106940_AFUN002145	h	0
AnophelesfunestusFUMOZ	OG6116553_AFUN021604	h	OG6112849_AFUN005764	h	0
AnophelesfunestusFUMOZ	OG6108140_AFUN007330	t	OG6104071_AFUN007329	t	0
AnophelesfunestusFUMOZ	OG6117798_AFUN003895	t	OG6109177_AFUN003894	h	0
AnophelesfunestusFUMOZ	OG6105891_AFUN007302	t	OG6101944_AFUN007301	t	0
AnophelesfunestusFUMOZ	OG6101604_AFUN000228	h	OG6137882_AFUN000232	h	0
AnophelesfunestusFUMOZ	OG6100653_AFUN005733	h	OG6132723_AFUN005734	h	0
AnophelesfunestusFUMOZ	OG6103877_AFUN020548	t	OG6109177_AFUN003892	t	0
AnophelesfunestusFUMOZ	OG6103877_AFUN020548	h	OG6100782_AFUN020215	t	0
AnophelesfunestusFUMOZ	OG6104507_AFUN007336	h	OG6109711_AFUN007335	h	0
AnophelesfunestusFUMOZ	OG6104535_AFUN010420	t	OG6101456_AFUN010415	h	0
AnophelesfunestusFUMOZ	OG6316406_AFUN014205	t	OG6130014_AFUN021094	t	0
AnophelesfunestusFUMOZ	OG6107716_AFUN006695	h	OG6106742_AFUN016312	t	0
AnophelesfunestusFUMOZ	OG6106561_AFUN000712	t	OG6129118_AFUN000711	h	0
AnophelesfunestusFUMOZ	OG6142321_AFUN005700	h	OG6108781_AFUN005699	h	0
AnophelesfunestusFUMOZ	OG6102890_AFUN020237	t	OG6102134_AFUN005598	h	0
AnophelesfunestusFUMOZ	OG6163098_AFUN021863	t	OG6105199_AFUN020026	h	0
AnophelesfunestusFUMOZ	OG6116618_AFUN010431	h	OG6102836_AFUN010430	h	0
AnophelesfunestusFUMOZ	OG6107032_AFUN021578	h	OG6129233_AFUN005587	h	0
AnophelesfunestusFUMOZ	OG6136555_AFUN008070	t	OG6151243_AFUN019821	t	0
AnophelesfunestusFUMOZ	OG6104460_AFUN010397	t	OG6102852_AFUN010399	h	0
AnophelesfunestusFUMOZ	OG6105319_AFUN011476	t	OG6101193_AFUN011475	h	0
AnophelesfunestusFUMOZ	OG6105165_AFUN003545	h	OG6104715_AFUN003547	t	0
AnophelesfunestusFUMOZ	OG6105971_AFUN002118	h	OG6142421_AFUN002119	h	0
AnophelesfunestusFUMOZ	OG6100154_AFUN002158	t	OG6150892_AFUN002157	h	0
AnophelesfunestusFUMOZ	OG6103480_AFUN007563	t	OG6124339_AFUN007562	t	0
AnophelesfunestusFUMOZ	OG6103480_AFUN007563	h	OG6122637_AFUN007568	t	0
AnophelesfunestusFUMOZ	OG6101766_AFUN007591	t	OG6107098_AFUN007594	h	0
AnophelesfunestusFUMOZ	OG6102133_AFUN002851	h	OG6315872_AFUN002849	h	0
AnophelesalbimanusSTECLA	OG6105774_AALB006872	t	OG6104030_AALB006873	t	0
AnophelesalbimanusSTECLA	OG6163079_AALB003289	h	OG6100154_AALB003288	t	0
AnophelesalbimanusSTECLA	OG6103326_AALB006906	h	OG6100986_AALB006904	h	0
AnophelesalbimanusSTECLA	OG6126401_AALB006303	h	OG6126402_AALB006304	t	0
AnophelesalbimanusSTECLA	OG6136744_AALB006544	h	OG6100515_AALB006549	h	0
AnophelesalbimanusSTECLA	OG6100598_AALB006337	h	OG6104979_AALB006336	t	0
AnophelesalbimanusSTECLA	OG6102986_AALB006526	h	OG6100391_AALB006525	h	0
AnophelesalbimanusSTECLA	OG6106364_AALB006803	h	OG6104177_AALB006805	t	0
AnophelesalbimanusSTECLA	OG6101423_AALB006451	h	OG6107413_AALB006449	t	0
AnophelesalbimanusSTECLA	OG6101944_AALB003703	h	OG6150947_AALB003704	h	0
AnophelesalbimanusSTECLA	OG6150892_AALB015835	h	OG6107930_AALB006865	h	0
AnophelesalbimanusSTECLA	OG6107907_AALB006830	h	OG6100338_AALB006828	t	0
AnophelesalbimanusSTECLA	OG6124383_AALB006781	t	OG6102303_AALB006780	t	0
AnophelesalbimanusSTECLA	OG6100896_AALB006916	t	OG6101414_AALB016316	t	0
AnophelesalbimanusSTECLA	OG6163821_AALB006949	t	OG6124484_AALB006948	t	0
AnophelesalbimanusSTECLA	OG6106710_AALB006737	t	OG6104190_AALB006735	t	0
AnophelesalbimanusSTECLA	OG6102957_AALB006779	t	OG6106474_AALB006778	h	0
AnophelesalbimanusSTECLA	OG6126605_AALB007652	t	OG6132656_AALB007646	t	0
AnophelesalbimanusSTECLA	OG6163747_AALB006274	h	OG6106249_AALB006273	h	0
AnophelesalbimanusSTECLA	OG6103473_AALB006638	h	OG6132709_AALB006639	h	0
AnophelesalbimanusSTECLA	OG6163200_AALB006579	t	OG6104887_AALB006578	h	0
AnophelesalbimanusSTECLA	OG6106420_AALB006427	t	OG6136448_AALB006426	t	0
AnophelesalbimanusSTECLA	OG6103480_AALB006436	h	OG6107244_AALB006437	t	0
AnophelesalbimanusSTECLA	OG6124202_AALB014575	h	OG6136605_AALB006463	h	0
AnophelesalbimanusSTECLA	OG6106710_AALB006737	h	OG6129233_AALB006742	t	0
AnophelesalbimanusSTECLA	OG6104212_AALB006475	t	OG6124431_AALB006477	h	0
AnophelesalbimanusSTECLA	OG6104525_AALB007718	h	OG6102890_AALB007717	h	0
AnophelesalbimanusSTECLA	OG6150894_AALB003324	t	OG6112259_AALB003325	h	0
AnophelesalbimanusSTECLA	OG6163044_AALB006843	h	OG6126529_AALB006844	h	0
AnophelesalbimanusSTECLA	OG6122559_AALB016077	h	OG6126582_AALB007737	h	0
AnophelesalbimanusSTECLA	OG6102627_AALB006891	t	OG6104399_AALB006884	t	0
AnophelesalbimanusSTECLA	OG6104643_AALB006631	t	OG6106611_AALB006629	h	0
AnophelesalbimanusSTECLA	OG6107023_AALB007750	h	OG6102427_AALB007749	h	0
AnophelesalbimanusSTECLA	OG6103504_AALB006927	t	OG6136417_AALB016308	t	0
AnophelesalbimanusSTECLA	OG6107399_AALB006632	t	OG6117820_AALB006633	h	0
AnophelesalbimanusSTECLA	OG6315947_AALB006368	t	OG6104879_AALB006367	t	0
AnophelesalbimanusSTECLA	OG6183607_AALB006753	t	OG6163646_AALB006750	h	0
AnophelesalbimanusSTECLA	OG6126269_AALB003311	h	OG6100674_AALB003312	h	0
AnophelesalbimanusSTECLA	OG6132655_AALB006591	h	OG6107420_AALB006590	t	0
AnophelesalbimanusSTECLA	OG6107975_AALB003327	h	OG6101045_AALB003326	h	0
AnophelesalbimanusSTECLA	OG6102317_AALB003308	h	OG6124219_AALB003304	t	0
AnophelesalbimanusSTECLA	OG6103116_AALB006602	t	OG6105997_AALB006607	h	0
AnophelesalbimanusSTECLA	OG6111122_AALB016575	t	OG6101571_AALB006932	h	0
AnophelesalbimanusSTECLA	OG6104306_AALB006807	t	OG6102794_AALB006806	h	0
AnophelesalbimanusSTECLA	OG6104013_AALB006469	h	OG6104527_AALB006470	t	0
AnophelesalbimanusSTECLA	OG6103877_AALB006514	h	OG6100782_AALB006515	t	0
AnophelesalbimanusSTECLA	OG6105363_AALB006272	h	OG6105564_AALB006271	t	0
AnophelesalbimanusSTECLA	OG6109246_AALB006306	t	OG6122518_AALB006307	h	0
AnophelesalbimanusSTECLA	OG6104725_AALB007667	h	OG6120953_AALB007668	h	0
AnophelesalbimanusSTECLA	OG6102557_AALB007722	t	OG6106586_AALB007721	t	0
AnophelesalbimanusSTECLA	OG6137881_AALB003287	h	OG6100154_AALB003288	h	0
AnophelesalbimanusSTECLA	OG6117926_AALB016006	t	OG6117926_AALB016004	h	0
AnophelesalbimanusSTECLA	OG6136417_AALB016308	h	OG6101414_AALB016316	h	0
AnophelesalbimanusSTECLA	OG6104093_AALB006628	t	OG6106611_AALB006629	t	0
AnophelesalbimanusSTECLA	OG6122692_AALB003310	h	OG6151243_AALB003309	h	0
AnophelesalbimanusSTECLA	OG6104098_AALB006825	h	OG6102674_AALB006827	t	0
AnophelesalbimanusSTECLA	OG6136702_AALB006444	h	OG6104562_AALB006441	h	0
AnophelesalbimanusSTECLA	OG6117926_AALB016005	t	OG6184055_AALB006407	t	0
AnophelesalbimanusSTECLA	OG6162974_AALB006286	t	OG6142484_AALB006289	h	0
AnophelesalbimanusSTECLA	OG6102385_AALB007781	h	OG6136691_AALB007780	h	0
AnophelesalbimanusSTECLA	OG6106235_AALB007788	t	OG6101047_AALB007786	h	0
AnophelesalbimanusSTECLA	OG6109233_AALB006651	h	OG6124423_AALB006648	h	0
AnophelesalbimanusSTECLA	OG6151004_AALB014324	t	OG6106904_AALB003292	h	0
AnophelesalbimanusSTECLA	OG6120817_AALB007746	h	OG6102059_AALB007747	h	0
AnophelesalbimanusSTECLA	OG6132655_AALB006591	t	OG6132655_AALB006593	h	0
AnophelesalbimanusSTECLA	OG6101502_AALB006928	h	OG6103504_AALB006927	h	0
AnophelesalbimanusSTECLA	OG6104434_AALB006824	h	OG6151237_AALB006823	h	0
AnophelesalbimanusSTECLA	OG6105368_AALB006423	t	OG6122646_AALB006419	t	0
AnophelesalbimanusSTECLA	OG6101919_AALB006295	t	OG6101193_AALB006300	t	0
AnophelesalbimanusSTECLA	OG6116713_AALB006377	h	OG6117846_AALB006380	h	0
AnophelesalbimanusSTECLA	OG6106541_AALB006366	h	OG6104879_AALB006367	h	0
