gene_id	family
AnophelesalbimanusSTECLA|AALB006336	OG6104979
AnophelesatroparvusEBRO|AATE013082	OG6104979
AnophelesfunestusFUMOZ|AFUN005815	OG6104979
AnophelesgambiaePEST|AGAP000009	OG6104979
AnophelesatroparvusEBRO|AATE019270	OG6104980
AnophelesalbimanusSTECLA|AALB006800	OG6104986
AnophelesfunestusFUMOZ|AFUN008171	OG6104986
AnophelesalbimanusSTECLA|AALB003331	OG6105040
AnophelesatroparvusEBRO|AATE002183	OG6105040
AnophelesatroparvusEBRO|AATE019153	OG6105040
AnophelesfunestusFUMOZ|AFUN007357	OG6105040
AnophelesgambiaePEST|AGAP000810	OG6105040
AnophelesalbimanusSTECLA|AALB007729	OG6105044
AnophelesatroparvusEBRO|AATE003733	OG6105044
AnophelesfunestusFUMOZ|AFUN002135	OG6105044
AnophelesgambiaePEST|AGAP000187	OG6105044
AnophelesalbimanusSTECLA|AALB006864	OG6105053
AnophelesatroparvusEBRO|AATE018114	OG6105053
AnophelesfunestusFUMOZ|AFUN005603	OG6105053
AnophelesgambiaePEST|AGAP000776	OG6105053
AnophelesalbimanusSTECLA|AALB006856	OG6105064
AnophelesatroparvusEBRO|AATE000407	OG6105064
AnophelesfunestusFUMOZ|AFUN006216	OG6105064
AnophelesgambiaePEST|AGAP000808	OG6105064
AnophelesalbimanusSTECLA|AALB007783	OG6105083
AnophelesatroparvusEBRO|AATE002482	OG6105083
AnophelesfunestusFUMOZ|AFUN003882	OG6105083
AnophelesgambiaePEST|AGAP000149	OG6105083
AnophelesalbimanusSTECLA|AALB007734	OG6105117
AnophelesatroparvusEBRO|AATE001529	OG6105117
AnophelesfunestusFUMOZ|AFUN005810	OG6105117
AnophelesgambiaePEST|AGAP000622	OG6105117
AnophelesalbimanusSTECLA|AALB007675	OG6105165
AnophelesatroparvusEBRO|AATE020992	OG6105165
AnophelesfunestusFUMOZ|AFUN003545	OG6105165
AnophelesgambiaePEST|AGAP000547	OG6105165
AnophelesatroparvusEBRO|AATE015891	OG6105169
AnophelesfunestusFUMOZ|AFUN021787	OG6105169
AnophelesgambiaePEST|AGAP000428	OG6105169
AnophelesalbimanusSTECLA|AALB006690	OG6105199
AnophelesatroparvusEBRO|AATE004201	OG6105199
AnophelesfunestusFUMOZ|AFUN020026	OG6105199
AnophelesgambiaePEST|AGAP000998	OG6105199
AnophelesalbimanusSTECLA|AALB006456	OG6105219
AnophelesatroparvusEBRO|AATE011814	OG6105219
AnophelesfunestusFUMOZ|AFUN002848	OG6105219
AnophelesgambiaePEST|AGAP000526	OG6105219
AnophelesalbimanusSTECLA|AALB006276	OG6105234
AnophelesatroparvusEBRO|AATE019530	OG6105234
AnophelesfunestusFUMOZ|AFUN011455	OG6105234
AnophelesgambiaePEST|AGAP000684	OG6105234
AnophelesalbimanusSTECLA|AALB006796	OG6105236
AnophelesfunestusFUMOZ|AFUN008176	OG6105236
AnophelesfunestusFUMOZ|AFUN008175	OG6105236
AnophelesgambiaePEST|AGAP000658	OG6105236
AnophelesatroparvusEBRO|AATE020922	OG6105304
AnophelesfunestusFUMOZ|AFUN002251	OG6105304
AnophelesgambiaePEST|AGAP000903	OG6105304
AnophelesalbimanusSTECLA|AALB006301	OG6105319
AnophelesatroparvusEBRO|AATE006690	OG6105319
AnophelesfunestusFUMOZ|AFUN011476	OG6105319
AnophelesgambiaePEST|AGAP000702	OG6105319
AnophelesalbimanusSTECLA|AALB006848	OG6105324
AnophelesalbimanusSTECLA|AALB006847	OG6105324
AnophelesatroparvusEBRO|AATE015216	OG6105324
AnophelesfunestusFUMOZ|AFUN020711	OG6105324
AnophelesgambiaePEST|AGAP000797	OG6105324
AnophelesalbimanusSTECLA|AALB006332	OG6105334
AnophelesatroparvusEBRO|AATE000857	OG6105334
AnophelesfunestusFUMOZ|AFUN007290	OG6105334
AnophelesgambiaePEST|AGAP000889	OG6105334
AnophelesalbimanusSTECLA|AALB006285	OG6105349
AnophelesatroparvusEBRO|AATE020775	OG6105349
AnophelesfunestusFUMOZ|AFUN002140	OG6105349
AnophelesgambiaePEST|AGAP000181	OG6105349
AnophelesatroparvusEBRO|AATE017379	OG6105354
AnophelesfunestusFUMOZ|AFUN008081	OG6105354
AnophelesfunestusFUMOZ|AFUN008080	OG6105354
AnophelesfunestusFUMOZ|AFUN008079	OG6105354
AnophelesfunestusFUMOZ|AFUN008078	OG6105354
AnophelesgambiaePEST|AGAP001022	OG6105354
AnophelesalbimanusSTECLA|AALB007706	OG6105362
AnophelesatroparvusEBRO|AATE010948	OG6105362
AnophelesfunestusFUMOZ|AFUN008167	OG6105362
AnophelesgambiaePEST|AGAP000483	OG6105362
AnophelesalbimanusSTECLA|AALB006272	OG6105363
AnophelesatroparvusEBRO|AATE016767	OG6105363
AnophelesfunestusFUMOZ|AFUN015860	OG6105363
AnophelesgambiaePEST|AGAP000759	OG6105363
AnophelesatroparvusEBRO|AATE000945	OG6105367
AnophelesalbimanusSTECLA|AALB006423	OG6105368
AnophelesatroparvusEBRO|AATE013188	OG6105368
AnophelesatroparvusEBRO|AATE007074	OG6105368
AnophelesfunestusFUMOZ|AFUN021599	OG6105368
AnophelesgambiaePEST|AGAP000273	OG6105368
AnophelesalbimanusSTECLA|AALB006428	OG6105380
AnophelesfunestusFUMOZ|AFUN010414	OG6105380
AnophelesgambiaePEST|AGAP000132	OG6105380
AnophelesfunestusFUMOZ|AFUN020939	OG6105403
AnophelesgambiaePEST|AGAP000367	OG6105403
AnophelesalbimanusSTECLA|AALB007685	OG6105414
AnophelesatroparvusEBRO|AATE015598	OG6105414
AnophelesfunestusFUMOZ|AFUN005604	OG6105414
AnophelesgambiaePEST|AGAP000778	OG6105414
AnophelesalbimanusSTECLA|AALB007642	OG6105431
AnophelesatroparvusEBRO|AATE004157	OG6105431
AnophelesfunestusFUMOZ|AFUN008413	OG6105431
AnophelesgambiaePEST|AGAP000354	OG6105431
AnophelesalbimanusSTECLA|AALB015767	OG6105449
AnophelesatroparvusEBRO|AATE002741	OG6105449
AnophelesatroparvusEBRO|AATE007886	OG6105449
AnophelesfunestusFUMOZ|AFUN010393	OG6105449
AnophelesgambiaePEST|AGAP000114	OG6105449
AnophelesalbimanusSTECLA|AALB003699	OG6105450
AnophelesatroparvusEBRO|AATE013516	OG6105450
AnophelesfunestusFUMOZ|AFUN004691	OG6105450
AnophelesgambiaePEST|AGAP000048	OG6105450
AnophelesalbimanusSTECLA|AALB006541	OG6105451
AnophelesalbimanusSTECLA|AALB006539	OG6105451
AnophelesatroparvusEBRO|AATE020732	OG6105451
AnophelesatroparvusEBRO|AATE016084	OG6105451
AnophelesfunestusFUMOZ|AFUN020511	OG6105451
AnophelesgambiaePEST|AGAP029657	OG6105451
AnophelesatroparvusEBRO|AATE009859	OG6105505
AnophelesfunestusFUMOZ|AFUN021601	OG6105505
AnophelesfunestusFUMOZ|AFUN021600	OG6105505
AnophelesgambiaePEST|AGAP000391	OG6105505
AnophelesatroparvusEBRO|AATE005520	OG6105507
AnophelesfunestusFUMOZ|AFUN011582	OG6105507
AnophelesgambiaePEST|AGAP000599	OG6105507
AnophelesalbimanusSTECLA|AALB006617	OG6105513
AnophelesalbimanusSTECLA|AALB006616	OG6105513
AnophelesatroparvusEBRO|AATE014011	OG6105513
AnophelesatroparvusEBRO|AATE017458	OG6105513
AnophelesfunestusFUMOZ|AFUN001741	OG6105513
AnophelesfunestusFUMOZ|AFUN001742	OG6105513
AnophelesgambiaePEST|AGAP000091	OG6105513
AnophelesgambiaePEST|AGAP000092	OG6105513
AnophelesalbimanusSTECLA|AALB007723	OG6105514
AnophelesatroparvusEBRO|AATE014205	OG6105514
AnophelesfunestusFUMOZ|AFUN000266	OG6105514
AnophelesgambiaePEST|AGAP000243	OG6105514
AnophelesalbimanusSTECLA|AALB003332	OG6105527
AnophelesatroparvusEBRO|AATE020008	OG6105527
AnophelesfunestusFUMOZ|AFUN007358	OG6105527
AnophelesalbimanusSTECLA|AALB006724	OG6105533
AnophelesatroparvusEBRO|AATE012835	OG6105533
AnophelesfunestusFUMOZ|AFUN020492	OG6105533
AnophelesgambiaePEST|AGAP000870	OG6105533
AnophelesfunestusFUMOZ|AFUN006988	OG6105542
AnophelesgambiaePEST|AGAP000740	OG6105542
AnophelesalbimanusSTECLA|AALB006911	OG6105557
AnophelesatroparvusEBRO|AATE014918	OG6105557
AnophelesfunestusFUMOZ|AFUN010433	OG6105557
AnophelesgambiaePEST|AGAP029975	OG6105557
AnophelesalbimanusSTECLA|AALB006271	OG6105564
AnophelesfunestusFUMOZ|AFUN015861	OG6105564
AnophelesgambiaePEST|AGAP000760	OG6105564
AnophelesgambiaePEST|AGAP000981	OG6105598
AnophelesalbimanusSTECLA|AALB006311	OG6105629
AnophelesatroparvusEBRO|AATE013002	OG6105629
AnophelesfunestusFUMOZ|AFUN019858	OG6105629
AnophelesgambiaePEST|AGAP000969	OG6105629
AnophelesalbimanusSTECLA|AALB006327	OG6105630
AnophelesatroparvusEBRO|AATE010015	OG6105630
AnophelesfunestusFUMOZ|AFUN006998	OG6105630
AnophelesgambiaePEST|AGAP000731	OG6105630
AnophelesalbimanusSTECLA|AALB006655	OG6105644
AnophelesatroparvusEBRO|AATE021769	OG6105644
AnophelesgambiaePEST|AGAP013136	OG6105644
AnophelesalbimanusSTECLA|AALB006433	OG6105648
AnophelesfunestusFUMOZ|AFUN007560	OG6105648
AnophelesgambiaePEST|AGAP000831	OG6105648
AnophelesalbimanusSTECLA|AALB006297	OG6105658
AnophelesatroparvusEBRO|AATE004181	OG6105660
AnophelesfunestusFUMOZ|AFUN000205	OG6105660
AnophelesgambiaePEST|AGAP029649	OG6105660
AnophelesalbimanusSTECLA|AALB006889	OG6105663
AnophelesfunestusFUMOZ|AFUN000191	OG6105663
AnophelesgambiaePEST|AGAP000039	OG6105663
AnophelesalbimanusSTECLA|AALB006643	OG6105713
AnophelesalbimanusSTECLA|AALB006354	OG6105713
AnophelesatroparvusEBRO|AATE019182	OG6105713
AnophelesatroparvusEBRO|AATE014626	OG6105713
AnophelesfunestusFUMOZ|AFUN011575	OG6105713
AnophelesfunestusFUMOZ|AFUN011570	OG6105713
AnophelesgambiaePEST|AGAP000063	OG6105713
AnophelesgambiaePEST|AGAP000067	OG6105713
AnophelesalbimanusSTECLA|AALB006741	OG6105714
AnophelesatroparvusEBRO|AATE008645	OG6105714
AnophelesfunestusFUMOZ|AFUN006697	OG6105714
AnophelesgambiaePEST|AGAP000907	OG6105714
AnophelesalbimanusSTECLA|AALB006497	OG6105715
AnophelesatroparvusEBRO|AATE019374	OG6105715
AnophelesfunestusFUMOZ|AFUN006823	OG6105715
AnophelesgambiaePEST|AGAP000648	OG6105715
AnophelesalbimanusSTECLA|AALB006474	OG6105739
AnophelesatroparvusEBRO|AATE013049	OG6105739
AnophelesfunestusFUMOZ|AFUN006679	OG6105739
AnophelesgambiaePEST|AGAP000930	OG6105739
AnophelesalbimanusSTECLA|AALB006460	OG6105755
AnophelesfunestusFUMOZ|AFUN010405	OG6105755
AnophelesgambiaePEST|AGAP000127	OG6105755
AnophelesalbimanusSTECLA|AALB006317	OG6105759
AnophelesatroparvusEBRO|AATE010383	OG6105759
AnophelesfunestusFUMOZ|AFUN007340	OG6105759
AnophelesalbimanusSTECLA|AALB006872	OG6105774
AnophelesatroparvusEBRO|AATE002936	OG6105774
AnophelesfunestusFUMOZ|AFUN006255	OG6105774
AnophelesgambiaePEST|AGAP000203	OG6105774
AnophelesalbimanusSTECLA|AALB006568	OG6105865
AnophelesatroparvusEBRO|AATE010342	OG6105865
AnophelesatroparvusEBRO|AATE001857	OG6105865
AnophelesfunestusFUMOZ|AFUN008067	OG6105865
AnophelesfunestusFUMOZ|AFUN008066	OG6105865
AnophelesgambiaePEST|AGAP001033	OG6105865
AnophelesalbimanusSTECLA|AALB007727	OG6105874
AnophelesatroparvusEBRO|AATE014682	OG6105874
AnophelesfunestusFUMOZ|AFUN020768	OG6105874
AnophelesgambiaePEST|AGAP001053	OG6105874
AnophelesfunestusFUMOZ|AFUN008083	OG6105880
AnophelesgambiaePEST|AGAP001019	OG6105880
AnophelesalbimanusSTECLA|AALB003705	OG6105891
AnophelesatroparvusEBRO|AATE020524	OG6105891
AnophelesfunestusFUMOZ|AFUN007302	OG6105891
AnophelesgambiaePEST|AGAP013441	OG6105891
AnophelesfunestusFUMOZ|AFUN011584	OG6105909
AnophelesgambiaePEST|AGAP000597	OG6105909
AnophelesatroparvusEBRO|AATE020070	OG6105925
AnophelesfunestusFUMOZ|AFUN006820	OG6105925
AnophelesgambiaePEST|AGAP000650	OG6105925
AnophelesalbimanusSTECLA|AALB006899	OG6105968
AnophelesatroparvusEBRO|AATE014685	OG6105968
AnophelesfunestusFUMOZ|AFUN005761	OG6105968
AnophelesgambiaePEST|AGAP000261	OG6105968
AnophelesatroparvusEBRO|AATE009232	OG6105971
AnophelesfunestusFUMOZ|AFUN002118	OG6105971
AnophelesgambiaePEST|AGAP000997	OG6105971
AnophelesalbimanusSTECLA|AALB015836	OG6105982
AnophelesatroparvusEBRO|AATE021825	OG6105982
AnophelesfunestusFUMOZ|AFUN002155	OG6105982
AnophelesgambiaePEST|AGAP000165	OG6105982
AnophelesalbimanusSTECLA|AALB006607	OG6105997
AnophelesatroparvusEBRO|AATE016682	OG6105997
AnophelesfunestusFUMOZ|AFUN007583	OG6105997
AnophelesgambiaePEST|AGAP000433	OG6105997
AnophelesalbimanusSTECLA|AALB006314	OG6105998
AnophelesfunestusFUMOZ|AFUN020523	OG6105998
AnophelesgambiaePEST|AGAP029239	OG6105998
AnophelesgambiaePEST|AGAP000480	OG6106008
AnophelesfunestusFUMOZ|AFUN011569	OG6106071
AnophelesalbimanusSTECLA|AALB006570	OG6106107
AnophelesatroparvusEBRO|AATE004104	OG6106107
AnophelesfunestusFUMOZ|AFUN006839	OG6106107
AnophelesgambiaePEST|AGAP000422	OG6106107
AnophelesalbimanusSTECLA|AALB007794	OG6106124
AnophelesatroparvusEBRO|AATE000786	OG6106124
AnophelesfunestusFUMOZ|AFUN005697	OG6106124
AnophelesgambiaePEST|AGAP000469	OG6106124
AnophelesalbimanusSTECLA|AALB007686	OG6106132
AnophelesatroparvusEBRO|AATE020122	OG6106132
AnophelesfunestusFUMOZ|AFUN001749	OG6106132
AnophelesgambiaePEST|AGAP029617	OG6106132
AnophelesalbimanusSTECLA|AALB006349	OG6106145
AnophelesfunestusFUMOZ|AFUN001734	OG6106145
AnophelesgambiaePEST|AGAP001493	OG6106145
AnophelesalbimanusSTECLA|AALB003305	OG6106194
AnophelesalbimanusSTECLA|AALB003306	OG6106194
AnophelesfunestusFUMOZ|AFUN007572	OG6106194
AnophelesgambiaePEST|AGAP000630	OG6106194
AnophelesalbimanusSTECLA|AALB007758	OG6106200
AnophelesatroparvusEBRO|AATE009363	OG6106200
AnophelesfunestusFUMOZ|AFUN005600	OG6106200
AnophelesgambiaePEST|AGAP000773	OG6106200
AnophelesalbimanusSTECLA|AALB006677	OG6106201
AnophelesatroparvusEBRO|AATE009010	OG6106201
AnophelesfunestusFUMOZ|AFUN010419	OG6106201
AnophelesgambiaePEST|AGAP001070	OG6106201
AnophelesalbimanusSTECLA|AALB006888	OG6106208
AnophelesatroparvusEBRO|AATE007306	OG6106208
AnophelesfunestusFUMOZ|AFUN005767	OG6106208
AnophelesgambiaePEST|AGAP000271	OG6106208
AnophelesalbimanusSTECLA|AALB007788	OG6106235
AnophelesatroparvusEBRO|AATE008089	OG6106235
AnophelesfunestusFUMOZ|AFUN019814	OG6106235
AnophelesgambiaePEST|AGAP001050	OG6106235
AnophelesatroparvusEBRO|AATE013033	OG6106237
AnophelesfunestusFUMOZ|AFUN000233	OG6106237
AnophelesgambiaePEST|AGAP000855	OG6106237
AnophelesalbimanusSTECLA|AALB006715	OG6106240
AnophelesfunestusFUMOZ|AFUN020725	OG6106240
AnophelesgambiaePEST|AGAP000673	OG6106240
AnophelesatroparvusEBRO|AATE013256	OG6106244
AnophelesalbimanusSTECLA|AALB006322	OG6106246
AnophelesalbimanusSTECLA|AALB006273	OG6106249
AnophelesatroparvusEBRO|AATE019030	OG6106249
AnophelesfunestusFUMOZ|AFUN011598	OG6106249
AnophelesgambiaePEST|AGAP000713	OG6106249
AnophelesfunestusFUMOZ|AFUN010438	OG6106299
AnophelesalbimanusSTECLA|AALB006637	OG6106318
AnophelesatroparvusEBRO|AATE008442	OG6106318
AnophelesfunestusFUMOZ|AFUN011565	OG6106318
AnophelesgambiaePEST|AGAP000073	OG6106318
AnophelesalbimanusSTECLA|AALB006379	OG6106358
AnophelesalbimanusSTECLA|AALB006378	OG6106358
AnophelesalbimanusSTECLA|AALB006803	OG6106364
AnophelesatroparvusEBRO|AATE020572	OG6106364
AnophelesfunestusFUMOZ|AFUN006892	OG6106364
AnophelesgambiaePEST|AGAP000407	OG6106364
AnophelesalbimanusSTECLA|AALB006427	OG6106420
AnophelesatroparvusEBRO|AATE018661	OG6106420
AnophelesfunestusFUMOZ|AFUN005718	OG6106420
AnophelesgambiaePEST|AGAP000280	OG6106420
AnophelesfunestusFUMOZ|AFUN007321	OG6106429
AnophelesalbimanusSTECLA|AALB006623	OG6106435
AnophelesatroparvusEBRO|AATE011791	OG6106435
AnophelesfunestusFUMOZ|AFUN001751	OG6106435
AnophelesgambiaePEST|AGAP000081	OG6106435
AnophelesalbimanusSTECLA|AALB006787	OG6106460
AnophelesatroparvusEBRO|AATE010270	OG6106460
AnophelesfunestusFUMOZ|AFUN010142	OG6106460
AnophelesgambiaePEST|AGAP000560	OG6106460
AnophelesatroparvusEBRO|AATE003168	OG6106469
AnophelesalbimanusSTECLA|AALB006868	OG6106472
AnophelesatroparvusEBRO|AATE017791	OG6106472
AnophelesfunestusFUMOZ|AFUN006248	OG6106472
AnophelesgambiaePEST|AGAP000783	OG6106472
AnophelesalbimanusSTECLA|AALB006778	OG6106474
AnophelesatroparvusEBRO|AATE000946	OG6106474
AnophelesfunestusFUMOZ|AFUN003877	OG6106474
AnophelesgambiaePEST|AGAP000144	OG6106474
AnophelesalbimanusSTECLA|AALB009743	OG6106476
AnophelesalbimanusSTECLA|AALB009742	OG6106476
AnophelesatroparvusEBRO|AATE008607	OG6106476
AnophelesfunestusFUMOZ|AFUN010439	OG6106476
AnophelesgambiaePEST|AGAP000932	OG6106476
AnophelesatroparvusEBRO|AATE016998	OG6106477
AnophelesfunestusFUMOZ|AFUN008154	OG6106477
AnophelesgambiaePEST|AGAP013265	OG6106477
AnophelesalbimanusSTECLA|AALB006366	OG6106541
AnophelesatroparvusEBRO|AATE012633	OG6106541
AnophelesfunestusFUMOZ|AFUN000244	OG6106541
AnophelesgambiaePEST|AGAP000864	OG6106541
AnophelesalbimanusSTECLA|AALB006945	OG6106561
AnophelesalbimanusSTECLA|AALB006388	OG6106561
AnophelesatroparvusEBRO|AATE012318	OG6106561
AnophelesatroparvusEBRO|AATE020937	OG6106561
AnophelesfunestusFUMOZ|AFUN011459	OG6106561
AnophelesfunestusFUMOZ|AFUN000712	OG6106561
AnophelesgambiaePEST|AGAP000688	OG6106561
AnophelesgambiaePEST|AGAP000715	OG6106561
AnophelesalbimanusSTECLA|AALB015533	OG6106571
AnophelesatroparvusEBRO|AATE016157	OG6106571
AnophelesfunestusFUMOZ|AFUN002852	OG6106571
AnophelesgambiaePEST|AGAP000530	OG6106571
AnophelesfunestusFUMOZ|AFUN011453	OG6106576
AnophelesgambiaePEST|AGAP000680	OG6106576
AnophelesalbimanusSTECLA|AALB007721	OG6106586
AnophelesatroparvusEBRO|AATE005781	OG6106586
AnophelesfunestusFUMOZ|AFUN002854	OG6106586
AnophelesgambiaePEST|AGAP013259	OG6106586
AnophelesalbimanusSTECLA|AALB006629	OG6106611
AnophelesatroparvusEBRO|AATE014495	OG6106611
AnophelesfunestusFUMOZ|AFUN011558	OG6106611
AnophelesgambiaePEST|AGAP000078	OG6106611
AnophelesalbimanusSTECLA|AALB006618	OG6106616
AnophelesatroparvusEBRO|AATE019112	OG6106616
AnophelesfunestusFUMOZ|AFUN001743	OG6106616
AnophelesgambiaePEST|AGAP000090	OG6106616
AnophelesalbimanusSTECLA|AALB006737	OG6106710
AnophelesatroparvusEBRO|AATE019498	OG6106710
AnophelesfunestusFUMOZ|AFUN008147	OG6106710
AnophelesgambiaePEST|AGAP000754	OG6106710
AnophelesalbimanusSTECLA|AALB006595	OG6106742
AnophelesatroparvusEBRO|AATE014147	OG6106742
AnophelesfunestusFUMOZ|AFUN016312	OG6106742
AnophelesgambiaePEST|AGAP000912	OG6106742
AnophelesalbimanusSTECLA|AALB016061	OG6106857
AnophelesalbimanusSTECLA|AALB016060	OG6106857
AnophelesatroparvusEBRO|AATE009456	OG6106857
AnophelesatroparvusEBRO|AATE007872	OG6106857
AnophelesatroparvusEBRO|AATE012453	OG6106875
AnophelesfunestusFUMOZ|AFUN006894	OG6106875
AnophelesgambiaePEST|AGAP000405	OG6106875
AnophelesatroparvusEBRO|AATE014395	OG6106895
AnophelesfunestusFUMOZ|AFUN011454	OG6106895
AnophelesgambiaePEST|AGAP000682	OG6106895
AnophelesalbimanusSTECLA|AALB006853	OG6106901
AnophelesfunestusFUMOZ|AFUN006220	OG6106901
AnophelesgambiaePEST|AGAP000805	OG6106901
AnophelesalbimanusSTECLA|AALB003292	OG6106904
AnophelesatroparvusEBRO|AATE000788	OG6106904
AnophelesfunestusFUMOZ|AFUN021579	OG6106904
AnophelesgambiaePEST|AGAP000499	OG6106904
AnophelesalbimanusSTECLA|AALB007769	OG6106917
AnophelesatroparvusEBRO|AATE009750	OG6106917
AnophelesgambiaePEST|AGAP000725	OG6106917
AnophelesalbimanusSTECLA|AALB006280	OG6106940
AnophelesalbimanusSTECLA|AALB006278	OG6106940
AnophelesatroparvusEBRO|AATE018866	OG6106940
AnophelesfunestusFUMOZ|AFUN021151	OG6106940
AnophelesfunestusFUMOZ|AFUN002145	OG6106940
AnophelesgambiaePEST|AGAP029604	OG6106940
AnophelesalbimanusSTECLA|AALB007750	OG6107023
AnophelesatroparvusEBRO|AATE003730	OG6107023
AnophelesfunestusFUMOZ|AFUN004699	OG6107023
AnophelesgambiaePEST|AGAP000056	OG6107023
AnophelesalbimanusSTECLA|AALB006490	OG6107032
AnophelesatroparvusEBRO|AATE003983	OG6107032
AnophelesfunestusFUMOZ|AFUN021578	OG6107032
AnophelesgambiaePEST|AGAP000757	OG6107032
AnophelesalbimanusSTECLA|AALB006310	OG6107046
AnophelesatroparvusEBRO|AATE017578	OG6107046
AnophelesfunestusFUMOZ|AFUN020185	OG6107046
AnophelesgambiaePEST|AGAP000970	OG6107046
AnophelesalbimanusSTECLA|AALB006542	OG6107058
AnophelesatroparvusEBRO|AATE011884	OG6107058
AnophelesfunestusFUMOZ|AFUN007556	OG6107058
AnophelesgambiaePEST|AGAP000824	OG6107058
AnophelesfunestusFUMOZ|AFUN004705	OG6107064
AnophelesalbimanusSTECLA|AALB006552	OG6107078
AnophelesatroparvusEBRO|AATE017228	OG6107078
AnophelesfunestusFUMOZ|AFUN007327	OG6107078
AnophelesgambiaePEST|AGAP000314	OG6107078
AnophelesalbimanusSTECLA|AALB006572	OG6107098
AnophelesatroparvusEBRO|AATE015902	OG6107098
AnophelesfunestusFUMOZ|AFUN007594	OG6107098
AnophelesgambiaePEST|AGAP000445	OG6107098
AnophelesatroparvusEBRO|AATE014827	OG6107190
AnophelesfunestusFUMOZ|AFUN005685	OG6107190
AnophelesgambiaePEST|AGAP000456	OG6107190
AnophelesatroparvusEBRO|AATE011702	OG6107243
AnophelesfunestusFUMOZ|AFUN020080	OG6107243
AnophelesalbimanusSTECLA|AALB006437	OG6107244
AnophelesatroparvusEBRO|AATE020940	OG6107244
AnophelesfunestusFUMOZ|AFUN021375	OG6107244
AnophelesgambiaePEST|AGAP000338	OG6107244
AnophelesalbimanusSTECLA|AALB006516	OG6107251
AnophelesatroparvusEBRO|AATE001768	OG6107251
AnophelesfunestusFUMOZ|AFUN008406	OG6107251
AnophelesgambiaePEST|AGAP000237	OG6107251
AnophelesatroparvusEBRO|AATE015245	OG6107272
AnophelesalbimanusSTECLA|AALB006499	OG6107366
AnophelesatroparvusEBRO|AATE001911	OG6107366
AnophelesfunestusFUMOZ|AFUN003906	OG6107366
AnophelesgambiaePEST|AGAP000223	OG6107366
AnophelesalbimanusSTECLA|AALB006413	OG6107391
AnophelesatroparvusEBRO|AATE018213	OG6107391
AnophelesfunestusFUMOZ|AFUN005716	OG6107391
AnophelesgambiaePEST|AGAP000283	OG6107391
AnophelesatroparvusEBRO|AATE015454	OG6107396
AnophelesalbimanusSTECLA|AALB006632	OG6107399
AnophelesfunestusFUMOZ|AFUN011561	OG6107399
AnophelesgambiaePEST|AGAP013406	OG6107399
AnophelesalbimanusSTECLA|AALB006449	OG6107413
AnophelesfunestusFUMOZ|AFUN020391	OG6107413
AnophelesgambiaePEST|AGAP000013	OG6107413
AnophelesalbimanusSTECLA|AALB006590	OG6107420
AnophelesatroparvusEBRO|AATE020290	OG6107420
AnophelesfunestusFUMOZ|AFUN008146	OG6107420
AnophelesgambiaePEST|AGAP000619	OG6107420
AnophelesalbimanusSTECLA|AALB006417	OG6107516
AnophelesatroparvusEBRO|AATE012817	OG6107516
AnophelesfunestusFUMOZ|AFUN005709	OG6107516
AnophelesgambiaePEST|AGAP000814	OG6107516
AnophelesalbimanusSTECLA|AALB006876	OG6107540
AnophelesalbimanusSTECLA|AALB006875	OG6107540
AnophelesalbimanusSTECLA|AALB006874	OG6107540
AnophelesatroparvusEBRO|AATE011382	OG6107540
AnophelesatroparvusEBRO|AATE002956	OG6107540
AnophelesatroparvusEBRO|AATE008369	OG6107540
AnophelesfunestusFUMOZ|AFUN019841	OG6107540
AnophelesgambiaePEST|AGAP000190	OG6107540
AnophelesatroparvusEBRO|AATE011082	OG6107554
AnophelesatroparvusEBRO|AATE000658	OG6107564
AnophelesfunestusFUMOZ|AFUN006818	OG6107564
AnophelesgambiaePEST|AGAP000652	OG6107564
AnophelesalbimanusSTECLA|AALB007664	OG6107572
AnophelesatroparvusEBRO|AATE007280	OG6107572
AnophelesfunestusFUMOZ|AFUN016318	OG6107572
AnophelesgambiaePEST|AGAP000909	OG6107572
AnophelesalbimanusSTECLA|AALB006903	OG6107599
AnophelesatroparvusEBRO|AATE015333	OG6107599
AnophelesfunestusFUMOZ|AFUN006840	OG6107599
AnophelesgambiaePEST|AGAP000421	OG6107599
AnophelesalbimanusSTECLA|AALB007704	OG6107600
AnophelesatroparvusEBRO|AATE011724	OG6107600
AnophelesfunestusFUMOZ|AFUN005705	OG6107600
AnophelesgambiaePEST|AGAP000668	OG6107600
AnophelesalbimanusSTECLA|AALB006727	OG6107707
AnophelesatroparvusEBRO|AATE014351	OG6107707
AnophelesfunestusFUMOZ|AFUN007320	OG6107707
AnophelesfunestusFUMOZ|AFUN006991	OG6107707
AnophelesgambiaePEST|AGAP000738	OG6107707
AnophelesalbimanusSTECLA|AALB006360	OG6107709
AnophelesfunestusFUMOZ|AFUN021646	OG6107709
AnophelesgambiaePEST|AGAP000671	OG6107709
AnophelesalbimanusSTECLA|AALB006594	OG6107716
AnophelesatroparvusEBRO|AATE019899	OG6107716
AnophelesfunestusFUMOZ|AFUN006695	OG6107716
AnophelesgambiaePEST|AGAP000911	OG6107716
AnophelesalbimanusSTECLA|AALB006494	OG6107727
AnophelesalbimanusSTECLA|AALB014579	OG6107727
AnophelesatroparvusEBRO|AATE017423	OG6107727
AnophelesfunestusFUMOZ|AFUN003541	OG6107727
AnophelesgambiaePEST|AGAP000550	OG6107727
AnophelesalbimanusSTECLA|AALB006559	OG6107730
AnophelesalbimanusSTECLA|AALB006558	OG6107730
