query_id	query_start	query_end	hit_accession	hit_id	hit_description	hit_start	hit_end	conditional_evalue	bitscore	family
AnophelesatroparvusEBRO|AATE014446	764	795	PF09026.14	CENP-B_dimeris	Centromere protein B dimerisation domain	6	37	0.0014	7.6	OG6101431
AnophelesalbimanusSTECLA|AALB007776	1044	1321	PF00069.29	Pkinase	Protein kinase domain	3	263	1.2e-64	205.3	OG6101432
AnophelesatroparvusEBRO|AATE001468	626	903	PF00069.29	Pkinase	Protein kinase domain	3	263	1.1e-64	206.4	OG6101432
AnophelesfunestusFUMOZ|AFUN020571	1191	1468	PF00069.29	Pkinase	Protein kinase domain	3	263	1.1e-64	205.4	OG6101432
AnophelesgambiaePEST|AGAP000043	1175	1452	PF00069.29	Pkinase	Protein kinase domain	3	263	1.1e-64	205.5	OG6101432
AnophelesatroparvusEBRO|AATE001468	344	450	PF05055.16	DUF677	Protein of unknown function (DUF677)	188	285	2e-06	14.9	OG6101432
AnophelesatroparvusEBRO|AATE001468	112	160	PF16619.9	SUIM_assoc	Unstructured region C-term to UIM in Ataxin3	21	55	1.8e-05	12.9	OG6101432
AnophelesgambiaePEST|AGAP000272	5	126	PF13238.10	AAA_18	AAA domain	0	128	5.6e-35	111.4	OG6101453
AnophelesalbimanusSTECLA|AALB006767	30	172	PF05832.16	DUF846	Eukaryotic protein of unknown function (DUF846)	0	139	2.1e-59	185.7	OG6101456
AnophelesatroparvusEBRO|AATE002603	32	173	PF05832.16	DUF846	Eukaryotic protein of unknown function (DUF846)	1	139	1.7000000000000002e-58	182.8	OG6101456
AnophelesfunestusFUMOZ|AFUN010415	30	169	PF05832.16	DUF846	Eukaryotic protein of unknown function (DUF846)	1	139	3.2e-60	188.4	OG6101456
AnophelesalbimanusSTECLA|AALB006566	94	197	PF00551.23	Formyl_trans_N	Formyl transferase	76	178	5.9e-25	75.2	OG6101497
AnophelesatroparvusEBRO|AATE010654	44	147	PF00551.23	Formyl_trans_N	Formyl transferase	77	179	3.2e-26	79.3	OG6101497
AnophelesfunestusFUMOZ|AFUN021598	98	198	PF00551.23	Formyl_trans_N	Formyl transferase	80	179	4.9999999999999996e-26	78.6	OG6101497
AnophelesgambiaePEST|AGAP000398	95	200	PF00551.23	Formyl_trans_N	Formyl transferase	75	179	8.300000000000001e-27	81.2	OG6101497
AnophelesalbimanusSTECLA|AALB006566	222	329	PF02911.22	Formyl_trans_C	Formyl transferase, C-terminal domain	0	99	4.6e-17	49.3	OG6101497
AnophelesatroparvusEBRO|AATE010654	171	278	PF02911.22	Formyl_trans_C	Formyl transferase, C-terminal domain	0	99	3.8e-16	46.4	OG6101497
AnophelesfunestusFUMOZ|AFUN021598	222	329	PF02911.22	Formyl_trans_C	Formyl transferase, C-terminal domain	0	99	1.9e-18	53.7	OG6101497
AnophelesgambiaePEST|AGAP000398	224	330	PF02911.22	Formyl_trans_C	Formyl transferase, C-terminal domain	0	99	2.2e-18	53.5	OG6101497
AnophelesalbimanusSTECLA|AALB006928	56	417	PF00155.25	Aminotran_1_2	Aminotransferase class I and II	1	361	7.9e-74	236.6	OG6101502
AnophelesatroparvusEBRO|AATE013484	56	417	PF00155.25	Aminotran_1_2	Aminotransferase class I and II	1	361	1.6000000000000001e-74	240.1	OG6101502
AnophelesfunestusFUMOZ|AFUN007316	57	418	PF00155.25	Aminotran_1_2	Aminotransferase class I and II	1	361	5.300000000000001e-78	250.7	OG6101502
AnophelesgambiaePEST|AGAP000327	57	418	PF00155.25	Aminotran_1_2	Aminotransferase class I and II	1	361	1e-77	249.8	OG6101502
AnophelesalbimanusSTECLA|AALB006292	71	134	PF00137.25	ATP-synt_C	ATP synthase subunit C	0	60	3.5e-17	48.8	OG6101507
AnophelesatroparvusEBRO|AATE009209	71	134	PF00137.25	ATP-synt_C	ATP synthase subunit C	0	60	3.5e-17	48.8	OG6101507
AnophelesfunestusFUMOZ|AFUN002847	71	134	PF00137.25	ATP-synt_C	ATP synthase subunit C	0	60	3.5e-17	48.8	OG6101507
AnophelesgambiaePEST|AGAP000523	71	134	PF00137.25	ATP-synt_C	ATP synthase subunit C	0	60	3.5e-17	48.8	OG6101507
AnophelesalbimanusSTECLA|AALB003294	69	213	PF00179.30	UQ_con	Ubiquitin-conjugating enzyme	0	139	1.6e-51	160.7	OG6101514
AnophelesalbimanusSTECLA|AALB003294	2	52	PF07756.16	DUF1612	Protein of unknown function (DUF1612)	58	108	9.2e-06	13.1	OG6101514
AnophelesalbimanusSTECLA|AALB006665	187	1362	PF02463.23	SMC_N	RecF/RecN/SMC N terminal domain	4	219	1.9000000000000001e-59	189.6	OG6101525
AnophelesalbimanusSTECLA|AALB006898	1	1180	PF02463.23	SMC_N	RecF/RecN/SMC N terminal domain	0	219	1.1000000000000001e-60	193.6	OG6101525
AnophelesatroparvusEBRO|AATE011831	1	1180	PF02463.23	SMC_N	RecF/RecN/SMC N terminal domain	0	219	6.2e-60	191.5	OG6101525
AnophelesalbimanusSTECLA|AALB003293	9	124	PF02136.24	NTF2	Nuclear transport factor 2 (NTF2) domain	0	119	4.5e-36	111.1	OG6101526
AnophelesfunestusFUMOZ|AFUN014588	9	124	PF02136.24	NTF2	Nuclear transport factor 2 (NTF2) domain	0	119	1.1e-35	108.9	OG6101526
AnophelesgambiaePEST|AGAP000498	9	124	PF02136.24	NTF2	Nuclear transport factor 2 (NTF2) domain	0	119	4e-35	107.1	OG6101526
AnophelesalbimanusSTECLA|AALB007643	138	224	PF01926.27	MMR_HSR1	50S ribosome-binding GTPase	1	73	3.1e-17	53.0	OG6101533
AnophelesatroparvusEBRO|AATE019449	138	239	PF01926.27	MMR_HSR1	50S ribosome-binding GTPase	1	85	1.5e-17	53.7	OG6101533
AnophelesatroparvusEBRO|AATE005566	13	344	PF01992.20	vATP-synt_AC39	ATP synthase (C/AC39) subunit	1	339	2.7e-108	348.3	OG6101546
AnophelesfunestusFUMOZ|AFUN000706	13	344	PF01992.20	vATP-synt_AC39	ATP synthase (C/AC39) subunit	1	339	2.7e-108	348.3	OG6101546
AnophelesgambiaePEST|AGAP000721	13	344	PF01992.20	vATP-synt_AC39	ATP synthase (C/AC39) subunit	1	339	2.7e-108	348.3	OG6101546
AnophelesalbimanusSTECLA|AALB007764	185	300	PF02373.26	JmjC	JmjC domain, hydroxylase	0	114	2.4000000000000002e-30	94.1	OG6101565
AnophelesfunestusFUMOZ|AFUN002163	178	293	PF02373.26	JmjC	JmjC domain, hydroxylase	0	114	2.7000000000000002e-30	93.7	OG6101565
AnophelesgambiaePEST|AGAP000158	178	293	PF02373.26	JmjC	JmjC domain, hydroxylase	0	114	1.9999999999999998e-30	93.8	OG6101565
AnophelesalbimanusSTECLA|AALB007764	342	393	PF15761.9	IMUP	Immortalisation up-regulated protein	38	92	8.6e-06	15.3	OG6101565
AnophelesfunestusFUMOZ|AFUN002163	328	387	PF15761.9	IMUP	Immortalisation up-regulated protein	31	89	0.00036	9.8	OG6101565
AnophelesgambiaePEST|AGAP000158	328	386	PF15761.9	IMUP	Immortalisation up-regulated protein	31	91	0.00043	9.2	OG6101565
AnophelesalbimanusSTECLA|AALB007676	3	79	PF00887.23	ACBP	Acyl CoA binding protein	0	76	3.2e-37	113.9	OG6101568
AnophelesfunestusFUMOZ|AFUN003546	3	79	PF00887.23	ACBP	Acyl CoA binding protein	0	76	2.9e-36	111.4	OG6101568
AnophelesgambiaePEST|AGAP000546	3	79	PF00887.23	ACBP	Acyl CoA binding protein	0	76	2.9e-37	115.0	OG6101568
AnophelesalbimanusSTECLA|AALB014591	127	262	PF04893.21	Yip1	Yip1 domain	15	173	7.8e-10	25.0	OG6101570
AnophelesgambiaePEST|AGAP000948	156	291	PF04893.21	Yip1	Yip1 domain	17	171	1.6e-09	24.0	OG6101570
AnophelesalbimanusSTECLA|AALB006932	100	130	PF11540.12	Dynein_IC2	Cytoplasmic dynein 1 intermediate chain 2	0	30	3.9e-19	56.1	OG6101571
AnophelesfunestusFUMOZ|AFUN007304	100	130	PF11540.12	Dynein_IC2	Cytoplasmic dynein 1 intermediate chain 2	0	30	6.3e-19	56.6	OG6101571
AnophelesgambiaePEST|AGAP000320	100	130	PF11540.12	Dynein_IC2	Cytoplasmic dynein 1 intermediate chain 2	0	30	6.5e-19	56.5	OG6101571
AnophelesalbimanusSTECLA|AALB006932	496	536	PF00400.36	WD40	WD domain, G-beta repeat	5	39	2.2e-06	16.1	OG6101571
AnophelesatroparvusEBRO|AATE011959	412	452	PF00400.36	WD40	WD domain, G-beta repeat	5	39	3.2e-06	15.0	OG6101571
AnophelesfunestusFUMOZ|AFUN007304	486	526	PF00400.36	WD40	WD domain, G-beta repeat	5	39	1.3e-05	14.8	OG6101571
AnophelesgambiaePEST|AGAP000320	499	539	PF00400.36	WD40	WD domain, G-beta repeat	5	39	1.3e-05	14.7	OG6101571
AnophelesalbimanusSTECLA|AALB006932	599	627	PF12894.11	ANAPC4_WD40	Anaphase-promoting complex subunit 4 WD40 domain	41	69	0.0076	4.3	OG6101571
AnophelesatroparvusEBRO|AATE011959	514	543	PF12894.11	ANAPC4_WD40	Anaphase-promoting complex subunit 4 WD40 domain	40	69	0.005	4.4	OG6101571
AnophelesfunestusFUMOZ|AFUN007304	587	617	PF12894.11	ANAPC4_WD40	Anaphase-promoting complex subunit 4 WD40 domain	39	69	0.017	4.4	OG6101571
AnophelesgambiaePEST|AGAP000320	600	630	PF12894.11	ANAPC4_WD40	Anaphase-promoting complex subunit 4 WD40 domain	39	69	0.0046	6.2	OG6101571
AnophelesfunestusFUMOZ|AFUN007304	203	345	PF08323.15	Glyco_transf_5	Starch synthase catalytic domain	38	179	8.4e-05	11.2	OG6101571
AnophelesgambiaePEST|AGAP000320	216	358	PF08323.15	Glyco_transf_5	Starch synthase catalytic domain	38	179	5.2e-05	11.9	OG6101571
AnophelesalbimanusSTECLA|AALB006508	223	320	PF18148.5	RGS_DHEX	Regulator of G-protein signalling DHEX domain	0	95	7.100000000000001e-44	136.3	OG6101587
AnophelesatroparvusEBRO|AATE016007	212	309	PF18148.5	RGS_DHEX	Regulator of G-protein signalling DHEX domain	0	95	2.8e-44	138.2	OG6101587
AnophelesfunestusFUMOZ|AFUN020855	238	335	PF18148.5	RGS_DHEX	Regulator of G-protein signalling DHEX domain	0	95	1.1e-43	135.9	OG6101587
AnophelesgambiaePEST|AGAP000232	248	345	PF18148.5	RGS_DHEX	Regulator of G-protein signalling DHEX domain	0	95	1.4e-43	135.9	OG6101587
AnophelesalbimanusSTECLA|AALB006508	419	534	PF00615.23	RGS	Regulator of G protein signaling domain	0	116	1.5e-34	107.1	OG6101587
AnophelesatroparvusEBRO|AATE016007	408	524	PF00615.23	RGS	Regulator of G protein signaling domain	0	117	4.7e-35	109.3	OG6101587
AnophelesfunestusFUMOZ|AFUN020855	434	549	PF00615.23	RGS	Regulator of G protein signaling domain	0	116	1.5e-35	110.6	OG6101587
AnophelesgambiaePEST|AGAP000232	444	560	PF00615.23	RGS	Regulator of G protein signaling domain	0	117	8.199999999999999e-35	108.5	OG6101587
AnophelesalbimanusSTECLA|AALB006508	338	401	PF00631.26	G-gamma	GGL domain	2	69	6.9e-22	65.5	OG6101587
AnophelesatroparvusEBRO|AATE016007	327	390	PF00631.26	G-gamma	GGL domain	2	69	2.2e-21	64.5	OG6101587
AnophelesfunestusFUMOZ|AFUN020855	353	416	PF00631.26	G-gamma	GGL domain	2	69	5.4e-21	63.0	OG6101587
AnophelesgambiaePEST|AGAP000232	363	426	PF00631.26	G-gamma	GGL domain	2	69	6.6e-21	63.0	OG6101587
AnophelesalbimanusSTECLA|AALB006508	150	221	PF00610.25	DEP	Domain found in Dishevelled, Egl-10, and Pleckstrin (DEP)	0	72	3.5e-19	56.8	OG6101587
AnophelesatroparvusEBRO|AATE016007	139	210	PF00610.25	DEP	Domain found in Dishevelled, Egl-10, and Pleckstrin (DEP)	0	72	1.9e-18	55.0	OG6101587
AnophelesfunestusFUMOZ|AFUN020855	165	236	PF00610.25	DEP	Domain found in Dishevelled, Egl-10, and Pleckstrin (DEP)	0	72	1.7e-18	54.9	OG6101587
AnophelesgambiaePEST|AGAP000232	175	246	PF00610.25	DEP	Domain found in Dishevelled, Egl-10, and Pleckstrin (DEP)	0	72	2.1e-18	54.9	OG6101587
AnophelesatroparvusEBRO|AATE016007	1073	1156	PF07543.16	PGA2	Protein trafficking PGA2	45	127	0.0038	6.0	OG6101587
AnophelesgambiaePEST|AGAP000232	976	1003	PF11921.12	DUF3439	Domain of unknown function (DUF3439)	41	68	0.0081	4.9	OG6101587
AnophelesalbimanusSTECLA|AALB006910	20	499	PF03917.21	GSH_synth_ATP	Eukaryotic glutathione synthase, ATP binding domain	1	365	4.7999999999999997e-132	427.1	OG6101596
AnophelesatroparvusEBRO|AATE017493	227	589	PF03917.21	GSH_synth_ATP	Eukaryotic glutathione synthase, ATP binding domain	106	365	1.5e-94	303.8	OG6101596
AnophelesfunestusFUMOZ|AFUN002857	18	477	PF03917.21	GSH_synth_ATP	Eukaryotic glutathione synthase, ATP binding domain	1	365	2.2e-135	438.2	OG6101596
AnophelesgambiaePEST|AGAP000534	19	493	PF03917.21	GSH_synth_ATP	Eukaryotic glutathione synthase, ATP binding domain	2	365	5.6e-131	423.6	OG6101596
AnophelesalbimanusSTECLA|AALB003701	1448	1898	PF18995.4	PRT6_C	Proteolysis_6 C-terminal	26	451	1.2e-79	256.6	OG6101603
AnophelesatroparvusEBRO|AATE005494	1442	1925	PF18995.4	PRT6_C	Proteolysis_6 C-terminal	19	451	3e-85	274.7	OG6101603
AnophelesfunestusFUMOZ|AFUN002148	1477	1919	PF18995.4	PRT6_C	Proteolysis_6 C-terminal	18	450	2.7999999999999997e-83	268.6	OG6101603
AnophelesalbimanusSTECLA|AALB003701	97	166	PF02207.24	zf-UBR	Putative zinc finger in N-recognin (UBR box)	0	69	6.8e-25	75.5	OG6101603
AnophelesatroparvusEBRO|AATE005494	92	161	PF02207.24	zf-UBR	Putative zinc finger in N-recognin (UBR box)	0	69	9.099999999999998e-24	71.6	OG6101603
AnophelesfunestusFUMOZ|AFUN002148	110	179	PF02207.24	zf-UBR	Putative zinc finger in N-recognin (UBR box)	0	69	2.1999999999999996e-24	73.9	OG6101603
AnophelesgambiaePEST|AGAP000171	115	184	PF02207.24	zf-UBR	Putative zinc finger in N-recognin (UBR box)	0	69	2.8e-26	78.7	OG6101603
AnophelesalbimanusSTECLA|AALB003701	213	278	PF02617.21	ClpS	ATP-dependent Clp protease adaptor protein ClpS	19	79	5.7e-13	37.1	OG6101603
AnophelesatroparvusEBRO|AATE005494	226	296	PF02617.21	ClpS	ATP-dependent Clp protease adaptor protein ClpS	4	74	1.6e-21	64.2	OG6101603
AnophelesfunestusFUMOZ|AFUN002148	233	315	PF02617.21	ClpS	ATP-dependent Clp protease adaptor protein ClpS	2	78	9.6e-23	68.4	OG6101603
AnophelesgambiaePEST|AGAP000171	239	322	PF02617.21	ClpS	ATP-dependent Clp protease adaptor protein ClpS	2	80	2.1e-23	69.3	OG6101603
AnophelesalbimanusSTECLA|AALB003701	1156	1208	PF14634.10	zf-RING_5	zinc-RING finger domain	14	42	1e-06	17.2	OG6101603
AnophelesfunestusFUMOZ|AFUN002148	1166	1218	PF14634.10	zf-RING_5	zinc-RING finger domain	14	42	4.3e-07	18.4	OG6101603
AnophelesfunestusFUMOZ|AFUN002148	826	898	PF09236.14	AHSP	Alpha-haemoglobin stabilising protein	16	84	1.3e-05	14.2	OG6101603
AnophelesatroparvusEBRO|AATE005494	987	1095	PF15327.10	Tankyrase_bdg_C	Tankyrase binding protein C terminal domain	31	133	0.00025	9.6	OG6101603
AnophelesalbimanusSTECLA|AALB006678	308	361	PF05739.23	SNARE	SNARE domain	0	53	2.3000000000000003e-22	67.0	OG6101604
AnophelesatroparvusEBRO|AATE005905	274	327	PF05739.23	SNARE	SNARE domain	0	53	4.6e-19	56.0	OG6101604
AnophelesfunestusFUMOZ|AFUN000228	283	336	PF05739.23	SNARE	SNARE domain	0	53	7.7e-21	62.4	OG6101604
AnophelesgambiaePEST|AGAP000850	280	333	PF05739.23	SNARE	SNARE domain	0	53	7.6e-21	62.5	OG6101604
AnophelesfunestusFUMOZ|AFUN000228	59	136	PF05916.15	Sld5	GINS complex protein	13	89	0.00013	11.0	OG6101604
AnophelesgambiaePEST|AGAP000850	50	114	PF09969.13	DUF2203	Uncharacterized conserved protein (DUF2203)	4	72	0.0007	8.8	OG6101604
AnophelesalbimanusSTECLA|AALB006678	111	139	PF12575.12	Pox_EPC_I2-L1	Poxvirus entry protein complex L1 and I2	26	53	0.004	5.7	OG6101604
AnophelesalbimanusSTECLA|AALB006734	19	198	PF01105.28	EMP24_GP25L	emp24/gp25L/p24 family/GOLD	1	181	1.4e-52	165.5	OG6101611
AnophelesgambiaePEST|AGAP001064	18	198	PF01105.28	EMP24_GP25L	emp24/gp25L/p24 family/GOLD	0	181	7.7e-52	163.7	OG6101611
AnophelesalbimanusSTECLA|AALB006523	63	351	PF03151.20	TPT	Triose-phosphate Transporter family	1	291	2.4e-99	320.0	OG6101650
AnophelesatroparvusEBRO|AATE018803	61	349	PF03151.20	TPT	Triose-phosphate Transporter family	1	291	1.3e-99	320.8	OG6101650
AnophelesfunestusFUMOZ|AFUN003548	58	346	PF03151.20	TPT	Triose-phosphate Transporter family	1	291	2.8e-99	319.7	OG6101650
AnophelesgambiaePEST|AGAP000544	58	346	PF03151.20	TPT	Triose-phosphate Transporter family	1	291	7.2999999999999995e-99	318.4	OG6101650
AnophelesalbimanusSTECLA|AALB006434	12	199	PF04511.19	DER1	Der1-like family	0	190	6e-78	248.3	OG6101672
AnophelesatroparvusEBRO|AATE017590	12	202	PF04511.19	DER1	Der1-like family	0	190	1.6e-79	253.4	OG6101672
AnophelesfunestusFUMOZ|AFUN007561	12	202	PF04511.19	DER1	Der1-like family	0	190	2.3e-79	252.9	OG6101672
AnophelesgambiaePEST|AGAP000832	12	202	PF04511.19	DER1	Der1-like family	0	190	1.2e-79	253.8	OG6101672
AnophelesalbimanusSTECLA|AALB006518	74	477	PF01979.24	Amidohydro_1	Amidohydrolase family	1	342	5.9000000000000005e-27	82.4	OG6101673
AnophelesatroparvusEBRO|AATE006528	66	449	PF01979.24	Amidohydro_1	Amidohydrolase family	1	340	1.8e-29	90.6	OG6101673
AnophelesgambiaePEST|AGAP000239	64	446	PF01979.24	Amidohydro_1	Amidohydrolase family	0	342	1.5000000000000001e-30	94.2	OG6101673
AnophelesalbimanusSTECLA|AALB007742	307	633	PF00384.26	Molybdopterin	Molybdopterin oxidoreductase	0	353	1.2e-103	335.7	OG6101681
AnophelesatroparvusEBRO|AATE015340	308	634	PF00384.26	Molybdopterin	Molybdopterin oxidoreductase	0	353	4e-105	340.3	OG6101681
AnophelesalbimanusSTECLA|AALB007742	33	109	PF13510.10	Fer2_4	2Fe-2S iron-sulfur cluster binding domain	2	81	9.500000000000001e-22	65.9	OG6101681
AnophelesatroparvusEBRO|AATE015340	34	110	PF13510.10	Fer2_4	2Fe-2S iron-sulfur cluster binding domain	2	81	8.6e-22	65.8	OG6101681
AnophelesalbimanusSTECLA|AALB007742	115	155	PF10588.13	NADH-G_4Fe-4S_3	NADH-ubiquinone oxidoreductase-G iron-sulfur binding region	0	40	1.2e-20	61.8	OG6101681
AnophelesatroparvusEBRO|AATE015340	116	156	PF10588.13	NADH-G_4Fe-4S_3	NADH-ubiquinone oxidoreductase-G iron-sulfur binding region	0	40	1.1e-20	61.8	OG6101681
AnophelesalbimanusSTECLA|AALB007742	663	714	PF09326.15	NADH_dhqG_C	NADH-ubiquinone oxidoreductase subunit G, C-terminal	2	51	7.4e-16	47.6	OG6101681
AnophelesatroparvusEBRO|AATE015340	663	715	PF09326.15	NADH_dhqG_C	NADH-ubiquinone oxidoreductase subunit G, C-terminal	1	51	7e-17	50.7	OG6101681
AnophelesalbimanusSTECLA|AALB007742	178	190	PF00037.31	Fer4	4Fe-4S binding domain	3	15	0.0046	5.9	OG6101681
AnophelesalbimanusSTECLA|AALB006697	44	122	PF13774.10	Longin	Regulated-SNARE-like domain	0	82	3.1e-20	59.2	OG6101684
AnophelesatroparvusEBRO|AATE017697	44	123	PF13774.10	Longin	Regulated-SNARE-like domain	0	83	5.1e-18	52.1	OG6101684
AnophelesfunestusFUMOZ|AFUN005730	44	123	PF13774.10	Longin	Regulated-SNARE-like domain	0	83	1.7e-19	56.8	OG6101684
AnophelesgambiaePEST|AGAP000392	44	123	PF13774.10	Longin	Regulated-SNARE-like domain	0	83	4.2e-19	55.6	OG6101684
AnophelesalbimanusSTECLA|AALB006697	137	194	PF00957.25	Synaptobrevin	Synaptobrevin	1	58	2.8e-18	52.8	OG6101684
AnophelesatroparvusEBRO|AATE017697	137	194	PF00957.25	Synaptobrevin	Synaptobrevin	1	58	4.6e-17	49.0	OG6101684
AnophelesfunestusFUMOZ|AFUN005730	137	194	PF00957.25	Synaptobrevin	Synaptobrevin	1	58	5.7e-17	48.6	OG6101684
AnophelesgambiaePEST|AGAP000392	137	194	PF00957.25	Synaptobrevin	Synaptobrevin	1	58	2.3e-17	49.9	OG6101684
AnophelesatroparvusEBRO|AATE010899	331	476	PF08920.14	SF3b1	Splicing factor 3B subunit 1	2	129	2.7e-51	159.6	OG6101702
AnophelesfunestusFUMOZ|AFUN019802	324	467	PF08920.14	SF3b1	Splicing factor 3B subunit 1	2	129	7.6e-50	159.1	OG6101702
AnophelesfunestusFUMOZ|AFUN019811	324	467	PF08920.14	SF3b1	Splicing factor 3B subunit 1	2	129	7.2e-50	159.1	OG6101702
AnophelesgambiaePEST|AGAP000178	324	467	PF08920.14	SF3b1	Splicing factor 3B subunit 1	2	129	7.6e-50	159.2	OG6101702
AnophelesfunestusFUMOZ|AFUN019802	955	1096	PF20926.1	Htt_N-HEAT_1	Huntingtin, N-terminal HEAT 1	4	142	7.7e-09	26.5	OG6101702
AnophelesfunestusFUMOZ|AFUN019811	955	1096	PF20926.1	Htt_N-HEAT_1	Huntingtin, N-terminal HEAT 1	4	142	7.3e-09	26.5	OG6101702
AnophelesgambiaePEST|AGAP000178	955	1096	PF20926.1	Htt_N-HEAT_1	Huntingtin, N-terminal HEAT 1	4	142	8.1e-09	26.5	OG6101702
AnophelesalbimanusSTECLA|AALB006755	71	198	PF01510.29	Amidase_2	N-acetylmuramoyl-L-alanine amidase	2	128	1.4e-19	57.0	OG6101717
AnophelesatroparvusEBRO|AATE019391	60	187	PF01510.29	Amidase_2	N-acetylmuramoyl-L-alanine amidase	2	128	3e-20	59.1	OG6101717
AnophelesfunestusFUMOZ|AFUN002863	64	191	PF01510.29	Amidase_2	N-acetylmuramoyl-L-alanine amidase	2	128	3.9e-20	59.7	OG6101717
AnophelesgambiaePEST|AGAP000536	57	184	PF01510.29	Amidase_2	N-acetylmuramoyl-L-alanine amidase	2	128	5.4e-21	61.5	OG6101717
AnophelesalbimanusSTECLA|AALB007630	85	291	PF01633.24	Choline_kinase	Choline/ethanolamine kinase	2	210	2.3999999999999998e-54	172.5	OG6101726
AnophelesfunestusFUMOZ|AFUN005814	81	284	PF01633.24	Choline_kinase	Choline/ethanolamine kinase	2	209	3.3e-56	178.3	OG6101726
AnophelesgambiaePEST|AGAP000010	82	284	PF01633.24	Choline_kinase	Choline/ethanolamine kinase	2	209	1.3e-58	186.2	OG6101726
AnophelesalbimanusSTECLA|AALB006674	53	183	PF03476.20	MOSC_N	MOSC N-terminal beta barrel domain	1	117	4.1e-33	101.0	OG6101731
AnophelesalbimanusSTECLA|AALB006675	78	202	PF03476.20	MOSC_N	MOSC N-terminal beta barrel domain	1	117	1.5e-34	105.6	OG6101731
AnophelesatroparvusEBRO|AATE012954	63	184	PF03476.20	MOSC_N	MOSC N-terminal beta barrel domain	1	116	6.6e-35	106.8	OG6101731
AnophelesatroparvusEBRO|AATE020065	53	174	PF03476.20	MOSC_N	MOSC N-terminal beta barrel domain	1	117	1.1999999999999999e-35	109.7	OG6101731
AnophelesfunestusFUMOZ|AFUN011473	53	182	PF03476.20	MOSC_N	MOSC N-terminal beta barrel domain	1	117	3.3e-33	101.3	OG6101731
AnophelesfunestusFUMOZ|AFUN011474	58	179	PF03476.20	MOSC_N	MOSC N-terminal beta barrel domain	1	116	7.400000000000001e-34	103.4	OG6101731
AnophelesgambiaePEST|AGAP000698	53	174	PF03476.20	MOSC_N	MOSC N-terminal beta barrel domain	1	117	1.4e-34	105.7	OG6101731
AnophelesgambiaePEST|AGAP000699	62	184	PF03476.20	MOSC_N	MOSC N-terminal beta barrel domain	1	116	3.7e-35	107.6	OG6101731
AnophelesalbimanusSTECLA|AALB006674	207	333	PF03473.21	MOSC	MOSC domain	2	116	4.8e-19	55.9	OG6101731
AnophelesalbimanusSTECLA|AALB006675	239	363	PF03473.21	MOSC	MOSC domain	5	116	9.4e-15	42.0	OG6101731
AnophelesatroparvusEBRO|AATE012954	222	345	PF03473.21	MOSC	MOSC domain	5	116	1.2e-15	44.9	OG6101731
AnophelesatroparvusEBRO|AATE020065	200	324	PF03473.21	MOSC	MOSC domain	4	116	4.2e-18	53.4	OG6101731
AnophelesfunestusFUMOZ|AFUN011473	209	332	PF03473.21	MOSC	MOSC domain	5	116	7.8e-18	52.0	OG6101731
AnophelesfunestusFUMOZ|AFUN011474	217	340	PF03473.21	MOSC	MOSC domain	5	116	1.9e-15	44.2	OG6101731
AnophelesgambiaePEST|AGAP000698	201	324	PF03473.21	MOSC	MOSC domain	5	116	8.5e-19	55.1	OG6101731
AnophelesgambiaePEST|AGAP000699	222	345	PF03473.21	MOSC	MOSC domain	5	116	1.3e-16	48.1	OG6101731
AnophelesatroparvusEBRO|AATE007556	3	81	PF08555.14	FAM32A	FAM32A	0	91	9.6e-11	30.6	OG6101764
AnophelesfunestusFUMOZ|AFUN006838	3	82	PF08555.14	FAM32A	FAM32A	0	91	1.2e-14	43.9	OG6101764
AnophelesgambiaePEST|AGAP000425	3	89	PF08555.14	FAM32A	FAM32A	0	91	7.5e-18	53.4	OG6101764
AnophelesalbimanusSTECLA|AALB003336	8	112	PF00125.28	Histone	Core histone H2A/H2B/H3/H4	24	124	8.9e-22	66.7	OG6101766
AnophelesfunestusFUMOZ|AFUN007591	38	139	PF00125.28	Histone	Core histone H2A/H2B/H3/H4	24	124	9.4e-22	65.8	OG6101766
AnophelesgambiaePEST|AGAP000441	53	162	PF00125.28	Histone	Core histone H2A/H2B/H3/H4	24	124	2.4e-20	61.3	OG6101766
AnophelesatroparvusEBRO|AATE018867	6	93	PF00125.28	Histone	Core histone H2A/H2B/H3/H4	39	126	4.4e-23	69.7	OG6101774
AnophelesfunestusFUMOZ|AFUN007339	6	93	PF00125.28	Histone	Core histone H2A/H2B/H3/H4	39	126	4.4e-23	69.7	OG6101774
AnophelesgambiaePEST|AGAP000306	6	93	PF00125.28	Histone	Core histone H2A/H2B/H3/H4	39	126	4.4e-23	69.7	OG6101774
AnophelesatroparvusEBRO|AATE018867	94	124	PF16211.9	Histone_H2A_C	C-terminus of histone H2A	0	31	2.7e-16	46.9	OG6101774
AnophelesfunestusFUMOZ|AFUN007339	94	124	PF16211.9	Histone_H2A_C	C-terminus of histone H2A	0	31	2.7e-16	46.9	OG6101774
AnophelesgambiaePEST|AGAP000306	94	124	PF16211.9	Histone_H2A_C	C-terminus of histone H2A	0	31	2.7e-16	46.9	OG6101774
AnophelesatroparvusEBRO|AATE010910	585	658	PF02020.22	W2	eIF4-gamma/eIF5/eIF2-epsilon	1	79	1.2e-19	59.8	OG6101778
AnophelesfunestusFUMOZ|AFUN001750	589	662	PF02020.22	W2	eIF4-gamma/eIF5/eIF2-epsilon	1	79	2.4e-20	61.8	OG6101778
