query_id	query_start	query_end	hit_accession	hit_id	hit_description	hit_start	hit_end	conditional_evalue	bitscore	family
AnophelesalbimanusSTECLA|AALB006319	340	371	PF14312.10	FG-GAP_2	FG-GAP repeat	20	49	0.0005	8.1	OG6102503
AnophelesatroparvusEBRO|AATE013205	854	1091	PF20806.1	Integrin_A_Ig_3	Integrin alpha Ig-like domain 3	0	197	1e-36	115.6	OG6102503
AnophelesatroparvusEBRO|AATE013205	335	371	PF01839.27	FG-GAP	FG-GAP repeat	1	37	6.5e-15	43.9	OG6102503
AnophelesatroparvusEBRO|AATE013205	696	808	PF20805.1	Integrin_A_Ig_2	Integrin alpha Ig-like domain 2	0	115	1.3e-23	72.7	OG6102503
AnophelesatroparvusEBRO|AATE013205	493	696	PF08441.16	Integrin_A_Ig_1	Integrin alpha Ig-like domain 1	0	157	1.7e-19	59.9	OG6102503
AnophelesatroparvusEBRO|AATE013205	342	413	PF13517.10	FG-GAP_3	FG-GAP-like repeat	0	60	3.1e-11	32.9	OG6102503
AnophelesatroparvusEBRO|AATE013205	409	429	PF14312.10	FG-GAP_2	FG-GAP repeat	26	49	0.0017	7.7	OG6102503
AnophelesatroparvusEBRO|AATE013205	1158	1171	PF00357.24	Integrin_alpha	Integrin alpha cytoplasmic region	0	13	1.2e-05	14.4	OG6102503
AnophelesatroparvusEBRO|AATE013205	1127	1159	PF20381.2	DUF6676	Family of unknown function (DUF6676)	115	147	0.00011	11.1	OG6102503
AnophelesfunestusFUMOZ|AFUN007337	846	1095	PF20806.1	Integrin_A_Ig_3	Integrin alpha Ig-like domain 3	0	221	1.8e-36	114.7	OG6102503
AnophelesfunestusFUMOZ|AFUN007337	336	373	PF01839.27	FG-GAP	FG-GAP repeat	0	37	9.1e-16	46.7	OG6102503
AnophelesfunestusFUMOZ|AFUN007337	492	686	PF08441.16	Integrin_A_Ig_1	Integrin alpha Ig-like domain 1	0	157	4.7e-26	81.2	OG6102503
AnophelesfunestusFUMOZ|AFUN007337	686	838	PF20805.1	Integrin_A_Ig_2	Integrin alpha Ig-like domain 2	0	142	1.4e-22	69.3	OG6102503
AnophelesfunestusFUMOZ|AFUN007337	344	415	PF13517.10	FG-GAP_3	FG-GAP-like repeat	0	60	1.1e-11	34.4	OG6102503
AnophelesfunestusFUMOZ|AFUN007337	30	84	PF14312.10	FG-GAP_2	FG-GAP repeat	5	47	0.00074	8.9	OG6102503
AnophelesfunestusFUMOZ|AFUN007337	1130	1143	PF00357.24	Integrin_alpha	Integrin alpha cytoplasmic region	0	13	2.5e-05	13.4	OG6102503
AnophelesfunestusFUMOZ|AFUN007337	1105	1141	PF15686.9	LYRIC	Lysine-rich CEACAM1 co-isolated protein family	41	76	1.9e-05	13.3	OG6102503
AnophelesgambiaePEST|AGAP000307	848	1099	PF20806.1	Integrin_A_Ig_3	Integrin alpha Ig-like domain 3	0	221	1e-38	122.1	OG6102503
AnophelesgambiaePEST|AGAP000307	341	378	PF01839.27	FG-GAP	FG-GAP repeat	0	37	9.2e-16	46.6	OG6102503
AnophelesgambiaePEST|AGAP000307	497	689	PF08441.16	Integrin_A_Ig_1	Integrin alpha Ig-like domain 1	0	156	2.8e-23	72.2	OG6102503
AnophelesgambiaePEST|AGAP000307	690	841	PF20805.1	Integrin_A_Ig_2	Integrin alpha Ig-like domain 2	0	143	2.6e-22	68.4	OG6102503
AnophelesgambiaePEST|AGAP000307	349	420	PF13517.10	FG-GAP_3	FG-GAP-like repeat	0	60	1.1e-11	34.4	OG6102503
AnophelesgambiaePEST|AGAP000307	350	378	PF14312.10	FG-GAP_2	FG-GAP repeat	23	49	0.0082	5.6	OG6102503
AnophelesgambiaePEST|AGAP000307	1109	1144	PF15686.9	LYRIC	Lysine-rich CEACAM1 co-isolated protein family	41	75	2.3e-05	13.0	OG6102503
AnophelesgambiaePEST|AGAP000307	1134	1146	PF00357.24	Integrin_alpha	Integrin alpha cytoplasmic region	0	12	4e-05	12.8	OG6102503
AnophelesatroparvusEBRO|AATE009139	11	156	PF03073.19	TspO_MBR	TspO/MBR family	0	144	9.7e-61	190.9	OG6102539
AnophelesatroparvusEBRO|AATE009139	11	26	PF18174.5	HU-CCDC81_bac_1	CCDC81-like prokaryotic HU domain 1	16	31	4e-05	10.8	OG6102539
AnophelesfunestusFUMOZ|AFUN006837	12	157	PF03073.19	TspO_MBR	TspO/MBR family	0	144	6.1e-58	180.9	OG6102539
AnophelesgambiaePEST|AGAP000426	12	157	PF03073.19	TspO_MBR	TspO/MBR family	0	144	1.6e-58	182.8	OG6102539
AnophelesalbimanusSTECLA|AALB003330	188	312	PF04116.17	FA_hydroxylase	Fatty acid hydroxylase	1	132	1.4e-25	76.5	OG6102540
AnophelesatroparvusEBRO|AATE001827	130	254	PF04116.17	FA_hydroxylase	Fatty acid hydroxylase	1	132	7.4e-25	74.1	OG6102540
AnophelesgambiaePEST|AGAP000946	137	261	PF04116.17	FA_hydroxylase	Fatty acid hydroxylase	1	132	5.3e-25	74.6	OG6102540
AnophelesalbimanusSTECLA|AALB007722	122	206	PF17904.5	KH_9	FMRP KH0 domain	1	85	7.7e-32	98.4	OG6102557
AnophelesalbimanusSTECLA|AALB007722	3	51	PF18336.5	Tudor_FRX1	Fragile X messenger ribonucleoprotein 1, Tudor domain	0	48	4.2e-25	76.3	OG6102557
AnophelesalbimanusSTECLA|AALB007722	283	354	PF00013.33	KH_1	KH domain	1	65	1.3e-13	39.3	OG6102557
AnophelesalbimanusSTECLA|AALB007722	62	115	PF05641.16	Agenet	Agenet domain	2	60	9e-12	34.2	OG6102557
AnophelesalbimanusSTECLA|AALB007722	355	439	PF12235.12	FXMRP1_C_core	Fragile X-related 1 protein core C terminal	0	79	1.1e-10	31.1	OG6102557
AnophelesalbimanusSTECLA|AALB007722	285	305	PF13083.10	KhpA-B_KH	KhpA/KhpB, KH domain	32	52	0.00019	10.1	OG6102557
AnophelesatroparvusEBRO|AATE006092	94	178	PF17904.5	KH_9	FMRP KH0 domain	1	85	5.1e-35	108.8	OG6102557
AnophelesatroparvusEBRO|AATE006092	255	326	PF00013.33	KH_1	KH domain	1	65	1.6e-13	39.2	OG6102557
AnophelesatroparvusEBRO|AATE006092	34	88	PF05641.16	Agenet	Agenet domain	2	61	1e-11	34.2	OG6102557
AnophelesatroparvusEBRO|AATE006092	327	434	PF12235.12	FXMRP1_C_core	Fragile X-related 1 protein core C terminal	0	115	7.9e-10	28.5	OG6102557
AnophelesatroparvusEBRO|AATE006092	1	23	PF18336.5	Tudor_FRX1	Fragile X messenger ribonucleoprotein 1, Tudor domain	26	48	1.2e-09	27.1	OG6102557
AnophelesatroparvusEBRO|AATE006092	257	277	PF13083.10	KhpA-B_KH	KhpA/KhpB, KH domain	32	52	0.00026	9.9	OG6102557
AnophelesatroparvusEBRO|AATE006092	263	282	PF13184.10	KH_5	NusA-like KH domain	17	36	0.00032	9.8	OG6102557
AnophelesfunestusFUMOZ|AFUN006077	122	206	PF17904.5	KH_9	FMRP KH0 domain	1	85	4.7e-34	105.7	OG6102557
AnophelesfunestusFUMOZ|AFUN006077	3	51	PF18336.5	Tudor_FRX1	Fragile X messenger ribonucleoprotein 1, Tudor domain	0	48	5.6e-25	76.1	OG6102557
AnophelesfunestusFUMOZ|AFUN006077	302	369	PF00013.33	KH_1	KH domain	1	65	3.8e-12	34.8	OG6102557
AnophelesfunestusFUMOZ|AFUN006077	62	116	PF05641.16	Agenet	Agenet domain	2	61	1.3e-11	33.8	OG6102557
AnophelesfunestusFUMOZ|AFUN006077	367	484	PF12235.12	FXMRP1_C_core	Fragile X-related 1 protein core C terminal	1	120	6.8e-09	25.5	OG6102557
AnophelesfunestusFUMOZ|AFUN006077	304	324	PF13083.10	KhpA-B_KH	KhpA/KhpB, KH domain	32	52	0.0002	10.3	OG6102557
AnophelesfunestusFUMOZ|AFUN006077	2	38	PF21634.1	MOV-10_beta-barrel	Helicase MOV-10, beta-barrel domain	36	76	0.0008	7.9	OG6102557
AnophelesalbimanusSTECLA|AALB006838	1037	1283	PF16212.9	PhoLip_ATPase_C	Phospholipid-translocating P-type ATPase C-terminal	1	245	1.7e-65	209.8	OG6102565
AnophelesalbimanusSTECLA|AALB006838	61	113	PF16209.9	PhoLip_ATPase_N	Phospholipid-translocating ATPase N-terminal	13	66	5.7e-18	53.2	OG6102565
AnophelesalbimanusSTECLA|AALB006838	702	794	PF13246.10	Cation_ATPase	Cation transport ATPase (P-type)	18	88	4.3e-14	41.2	OG6102565
AnophelesalbimanusSTECLA|AALB006838	144	387	PF00122.24	E1-E2_ATPase	E1-E2 ATPase	4	172	5.7e-14	40.7	OG6102565
AnophelesalbimanusSTECLA|AALB006838	802	1022	PF00702.30	Hydrolase	haloacid dehalogenase-like hydrolase	15	190	5.9e-11	31.8	OG6102565
AnophelesalbimanusSTECLA|AALB006838	1005	1026	PF08282.16	Hydrolase_3	haloacid dehalogenase-like hydrolase	205	226	1.6e-05	13.4	OG6102565
AnophelesatroparvusEBRO|AATE001861	1074	1321	PF16212.9	PhoLip_ATPase_C	Phospholipid-translocating P-type ATPase C-terminal	0	245	1.2e-63	203.8	OG6102565
AnophelesatroparvusEBRO|AATE001861	64	116	PF16209.9	PhoLip_ATPase_N	Phospholipid-translocating ATPase N-terminal	13	66	6.3e-23	69.1	OG6102565
AnophelesatroparvusEBRO|AATE001861	730	832	PF13246.10	Cation_ATPase	Cation transport ATPase (P-type)	14	88	1.3e-15	46.0	OG6102565
AnophelesatroparvusEBRO|AATE001861	148	390	PF00122.24	E1-E2_ATPase	E1-E2 ATPase	5	172	5.2e-13	37.6	OG6102565
AnophelesatroparvusEBRO|AATE001861	884	950	PF00702.30	Hydrolase	haloacid dehalogenase-like hydrolase	70	140	1.5e-08	23.9	OG6102565
AnophelesatroparvusEBRO|AATE001861	1043	1063	PF08282.16	Hydrolase_3	haloacid dehalogenase-like hydrolase	205	225	1.7e-05	13.3	OG6102565
AnophelesfunestusFUMOZ|AFUN005732	1048	1296	PF16212.9	PhoLip_ATPase_C	Phospholipid-translocating P-type ATPase C-terminal	0	246	3.7e-64	205.5	OG6102565
AnophelesfunestusFUMOZ|AFUN005732	58	114	PF16209.9	PhoLip_ATPase_N	Phospholipid-translocating ATPase N-terminal	9	66	7.3e-23	68.9	OG6102565
AnophelesfunestusFUMOZ|AFUN005732	705	808	PF13246.10	Cation_ATPase	Cation transport ATPase (P-type)	15	90	2.9e-15	44.9	OG6102565
AnophelesfunestusFUMOZ|AFUN005732	146	388	PF00122.24	E1-E2_ATPase	E1-E2 ATPase	5	172	4.3e-14	41.1	OG6102565
AnophelesfunestusFUMOZ|AFUN005732	847	933	PF00702.30	Hydrolase	haloacid dehalogenase-like hydrolase	52	148	1.4e-08	24.0	OG6102565
AnophelesfunestusFUMOZ|AFUN005732	1017	1037	PF08282.16	Hydrolase_3	haloacid dehalogenase-like hydrolase	205	225	1.7e-05	13.3	OG6102565
AnophelesgambiaePEST|AGAP000390	1061	1309	PF16212.9	PhoLip_ATPase_C	Phospholipid-translocating P-type ATPase C-terminal	0	246	3.4e-64	205.8	OG6102565
AnophelesgambiaePEST|AGAP000390	60	118	PF16209.9	PhoLip_ATPase_N	Phospholipid-translocating ATPase N-terminal	7	66	4.5e-23	69.8	OG6102565
AnophelesgambiaePEST|AGAP000390	719	821	PF13246.10	Cation_ATPase	Cation transport ATPase (P-type)	16	90	8.3e-16	46.9	OG6102565
AnophelesgambiaePEST|AGAP000390	150	394	PF00122.24	E1-E2_ATPase	E1-E2 ATPase	5	174	1e-14	43.3	OG6102565
AnophelesgambiaePEST|AGAP000390	855	1047	PF00702.30	Hydrolase	haloacid dehalogenase-like hydrolase	47	190	3.9e-10	29.3	OG6102565
AnophelesgambiaePEST|AGAP000390	1030	1050	PF08282.16	Hydrolase_3	haloacid dehalogenase-like hydrolase	205	225	2.4e-05	13.0	OG6102565
AnophelesgambiaePEST|AGAP000390	16	68	PF15482.10	CCER1	Coiled-coil domain-containing glutamate-rich protein family 1	11	63	4.9e-05	12.1	OG6102565
AnophelesalbimanusSTECLA|AALB015833	208	286	PF13242.10	Hydrolase_like	HAD-hyrolase-like	2	74	4.4e-10	27.2	OG6102573
AnophelesalbimanusSTECLA|AALB015833	11	254	PF00702.30	Hydrolase	haloacid dehalogenase-like hydrolase	1	191	4.5e-09	24.6	OG6102573
AnophelesalbimanusSTECLA|AALB015833	196	258	PF13419.10	HAD_2	Haloacid dehalogenase-like hydrolase	121	176	3.2e-05	11.8	OG6102573
AnophelesfunestusFUMOZ|AFUN022307	11	244	PF00702.30	Hydrolase	haloacid dehalogenase-like hydrolase	1	191	5.6e-16	47.2	OG6102573
AnophelesfunestusFUMOZ|AFUN022307	197	256	PF13242.10	Hydrolase_like	HAD-hyrolase-like	2	54	3.5e-09	24.3	OG6102573
AnophelesfunestusFUMOZ|AFUN022307	120	248	PF13419.10	HAD_2	Haloacid dehalogenase-like hydrolase	60	176	2.2e-08	22.1	OG6102573
AnophelesgambiaePEST|AGAP013449	11	248	PF00702.30	Hydrolase	haloacid dehalogenase-like hydrolase	1	191	4.7e-15	44.2	OG6102573
AnophelesgambiaePEST|AGAP013449	198	255	PF13242.10	Hydrolase_like	HAD-hyrolase-like	2	49	1e-07	19.6	OG6102573
AnophelesgambiaePEST|AGAP013449	136	235	PF13419.10	HAD_2	Haloacid dehalogenase-like hydrolase	77	160	2e-05	12.5	OG6102573
AnophelesalbimanusSTECLA|AALB003298	64	84	PF13490.10	zf-HC2	Putative zinc-finger	5	25	4.1e-06	14.1	OG6102579
AnophelesalbimanusSTECLA|AALB003298	124	200	PF08625.15	Utp13	Utp13 specific WD40 associated domain	3	81	2.7e-05	11.3	OG6102579
AnophelesatroparvusEBRO|AATE004111	66	86	PF13490.10	zf-HC2	Putative zinc-finger	5	25	4.1e-06	14.1	OG6102579
AnophelesatroparvusEBRO|AATE004111	126	202	PF08625.15	Utp13	Utp13 specific WD40 associated domain	3	81	3.2e-05	11.1	OG6102579
AnophelesfunestusFUMOZ|AFUN010137	64	84	PF13490.10	zf-HC2	Putative zinc-finger	5	25	4.5e-06	13.1	OG6102579
AnophelesalbimanusSTECLA|AALB007670	225	387	PF01189.21	Methyltr_RsmB-F	16S rRNA methyltransferase RsmB/F	1	167	2.2e-34	107.2	OG6102591
AnophelesalbimanusSTECLA|AALB007670	134	197	PF21148.1	NSUN5_fdxn-like	NOL1/NOP2/Sun domain family member 5, ferredoxin-like domain	1	59	1.2e-12	36.7	OG6102591
AnophelesalbimanusSTECLA|AALB007670	61	119	PF21153.1	NSUN5_N	NOL1/NOP2/Sun domain family member 5, N-terminal domain	15	72	8.9e-08	21.2	OG6102591
AnophelesalbimanusSTECLA|AALB007670	233	298	PF02475.20	Met_10	Met-10+ like-protein	100	167	0.00017	9.8	OG6102591
AnophelesalbimanusSTECLA|AALB007670	232	276	PF01269.21	Fibrillarin	Fibrillarin	71	115	1.6e-05	12.5	OG6102591
AnophelesfunestusFUMOZ|AFUN002828	226	387	PF01189.21	Methyltr_RsmB-F	16S rRNA methyltransferase RsmB/F	1	166	3.7e-35	109.8	OG6102591
AnophelesfunestusFUMOZ|AFUN002828	135	218	PF21148.1	NSUN5_fdxn-like	NOL1/NOP2/Sun domain family member 5, ferredoxin-like domain	1	78	5.1e-11	31.4	OG6102591
AnophelesfunestusFUMOZ|AFUN002828	233	278	PF01269.21	Fibrillarin	Fibrillarin	71	116	4e-06	14.5	OG6102591
AnophelesfunestusFUMOZ|AFUN002828	60	121	PF21153.1	NSUN5_N	NOL1/NOP2/Sun domain family member 5, N-terminal domain	14	74	4.3e-07	19.1	OG6102591
AnophelesfunestusFUMOZ|AFUN002828	228	315	PF01728.23	FtsJ	FtsJ-like methyltransferase	18	105	6.3e-06	14.6	OG6102591
AnophelesgambiaePEST|AGAP029936	232	392	PF01189.21	Methyltr_RsmB-F	16S rRNA methyltransferase RsmB/F	1	165	2e-33	103.8	OG6102591
AnophelesgambiaePEST|AGAP029936	141	207	PF21148.1	NSUN5_fdxn-like	NOL1/NOP2/Sun domain family member 5, ferredoxin-like domain	1	62	7.7e-11	30.6	OG6102591
AnophelesgambiaePEST|AGAP029936	70	125	PF21153.1	NSUN5_N	NOL1/NOP2/Sun domain family member 5, N-terminal domain	17	71	7.2e-08	21.2	OG6102591
AnophelesgambiaePEST|AGAP029936	234	323	PF01728.23	FtsJ	FtsJ-like methyltransferase	18	107	4.4e-06	14.8	OG6102591
AnophelesalbimanusSTECLA|AALB006266	15	253	PF01207.21	Dus	Dihydrouridine synthase (Dus)	0	223	1.2e-45	144.0	OG6102617
AnophelesalbimanusSTECLA|AALB006266	388	449	PF00035.30	dsrm	Double-stranded RNA binding motif	0	64	8e-11	30.7	OG6102617
AnophelesalbimanusSTECLA|AALB006266	148	241	PF04481.16	DUF561	Protein of unknown function (DUF561)	117	217	7.8e-06	13.3	OG6102617
AnophelesalbimanusSTECLA|AALB006266	165	243	PF00977.25	His_biosynth	Histidine biosynthesis protein	29	107	9.1e-05	10.1	OG6102617
AnophelesatroparvusEBRO|AATE020619	11	250	PF01207.21	Dus	Dihydrouridine synthase (Dus)	0	224	9.5e-50	158.0	OG6102617
AnophelesatroparvusEBRO|AATE020619	393	456	PF00035.30	dsrm	Double-stranded RNA binding motif	0	66	1.2e-10	30.7	OG6102617
AnophelesatroparvusEBRO|AATE020619	79	181	PF01180.25	DHO_dh	Dihydroorotate dehydrogenase	94	192	6.1e-06	14.2	OG6102617
AnophelesatroparvusEBRO|AATE020619	144	221	PF04481.16	DUF561	Protein of unknown function (DUF561)	117	201	8.2e-06	13.8	OG6102617
AnophelesatroparvusEBRO|AATE020619	160	239	PF00977.25	His_biosynth	Histidine biosynthesis protein	28	107	4.7e-05	11.6	OG6102617
AnophelesatroparvusEBRO|AATE020619	149	211	PF07905.15	PucR	Purine catabolism regulatory protein-like family	45	100	0.0002	10.4	OG6102617
AnophelesfunestusFUMOZ|AFUN000234	11	250	PF01207.21	Dus	Dihydrouridine synthase (Dus)	0	224	9.9e-49	154.4	OG6102617
AnophelesfunestusFUMOZ|AFUN000234	390	452	PF00035.30	dsrm	Double-stranded RNA binding motif	0	65	4.5e-10	28.6	OG6102617
AnophelesfunestusFUMOZ|AFUN000234	159	240	PF00977.25	His_biosynth	Histidine biosynthesis protein	27	108	8.7e-06	13.7	OG6102617
AnophelesfunestusFUMOZ|AFUN000234	80	180	PF01180.25	DHO_dh	Dihydroorotate dehydrogenase	95	191	2.4e-05	12.0	OG6102617
AnophelesfunestusFUMOZ|AFUN000234	149	211	PF07905.15	PucR	Purine catabolism regulatory protein-like family	45	100	9.5e-05	11.2	OG6102617
AnophelesgambiaePEST|AGAP000856	12	250	PF01207.21	Dus	Dihydrouridine synthase (Dus)	1	224	2.1e-46	146.0	OG6102617
AnophelesgambiaePEST|AGAP000856	390	452	PF00035.30	dsrm	Double-stranded RNA binding motif	0	65	9.1e-13	36.5	OG6102617
AnophelesgambiaePEST|AGAP000856	158	240	PF00977.25	His_biosynth	Histidine biosynthesis protein	26	108	1.3e-05	12.4	OG6102617
AnophelesalbimanusSTECLA|AALB006402	0	56	PF00001.25	7tm_1	7 transmembrane receptor (rhodopsin family)	199	259	2.5e-17	49.3	OG6102619
AnophelesalbimanusSTECLA|AALB006400	162	359	PF00001.25	7tm_1	7 transmembrane receptor (rhodopsin family)	0	190	2.1e-51	162.9	OG6102619
AnophelesalbimanusSTECLA|AALB006400	157	331	PF10320.13	7TM_GPCR_Srsx	Serpentine type 7TM GPCR chemoreceptor Srsx	1	166	8.3e-12	33.1	OG6102619
AnophelesalbimanusSTECLA|AALB006400	157	338	PF10328.13	7TM_GPCR_Srx	Serpentine type 7TM GPCR chemoreceptor Srx	4	185	6.7e-09	23.7	OG6102619
AnophelesalbimanusSTECLA|AALB006400	154	338	PF13853.10	7tm_4	Olfactory receptor	2	192	2.6e-08	22.0	OG6102619
AnophelesatroparvusEBRO|AATE004306	22	82	PF00001.25	7tm_1	7 transmembrane receptor (rhodopsin family)	195	259	1.6e-19	56.4	OG6102619
AnophelesatroparvusEBRO|AATE013648	193	392	PF00001.25	7tm_1	7 transmembrane receptor (rhodopsin family)	0	196	3e-50	159.5	OG6102619
AnophelesatroparvusEBRO|AATE013648	187	367	PF10320.13	7TM_GPCR_Srsx	Serpentine type 7TM GPCR chemoreceptor Srsx	0	168	7.1e-12	33.6	OG6102619
AnophelesatroparvusEBRO|AATE013648	185	320	PF13853.10	7tm_4	Olfactory receptor	2	139	3.3e-09	25.3	OG6102619
AnophelesatroparvusEBRO|AATE013648	186	369	PF10328.13	7TM_GPCR_Srx	Serpentine type 7TM GPCR chemoreceptor Srx	2	185	1.9e-07	19.3	OG6102619
AnophelesatroparvusEBRO|AATE013648	124	173	PF15973.9	DUF4766	Domain of unknown function (DUF4766)	44	90	0.00028	10.0	OG6102619
AnophelesfunestusFUMOZ|AFUN020008	133	391	PF00001.25	7tm_1	7 transmembrane receptor (rhodopsin family)	0	259	6.8e-69	220.2	OG6102619
AnophelesfunestusFUMOZ|AFUN020008	128	403	PF10320.13	7TM_GPCR_Srsx	Serpentine type 7TM GPCR chemoreceptor Srsx	1	254	2.1e-14	41.6	OG6102619
AnophelesfunestusFUMOZ|AFUN020008	125	253	PF13853.10	7tm_4	Olfactory receptor	2	131	9.1e-08	20.2	OG6102619
AnophelesfunestusFUMOZ|AFUN020008	128	352	PF10328.13	7TM_GPCR_Srx	Serpentine type 7TM GPCR chemoreceptor Srx	4	225	8.6e-08	20.1	OG6102619
AnophelesgambiaePEST|AGAP000351	152	410	PF00001.25	7tm_1	7 transmembrane receptor (rhodopsin family)	0	259	7.5e-69	220.1	OG6102619
AnophelesgambiaePEST|AGAP000351	147	422	PF10320.13	7TM_GPCR_Srsx	Serpentine type 7TM GPCR chemoreceptor Srsx	1	254	2.4e-14	41.4	OG6102619
AnophelesgambiaePEST|AGAP000351	144	272	PF13853.10	7tm_4	Olfactory receptor	2	131	9.3e-08	20.2	OG6102619
AnophelesgambiaePEST|AGAP000351	147	371	PF10328.13	7TM_GPCR_Srx	Serpentine type 7TM GPCR chemoreceptor Srx	4	225	1.4e-07	19.4	OG6102619
AnophelesalbimanusSTECLA|AALB006694	137	290	PF01066.25	CDP-OH_P_transf	CDP-alcohol phosphatidyltransferase	1	137	8.6e-31	94.5	OG6102621
AnophelesalbimanusSTECLA|AALB006694	82	124	PF09320.15	DUF1977	Domain of unknown function (DUF1977)	57	98	1.8e-05	12.1	OG6102621
AnophelesatroparvusEBRO|AATE015443	173	326	PF01066.25	CDP-OH_P_transf	CDP-alcohol phosphatidyltransferase	1	137	8.6e-31	94.5	OG6102621
AnophelesatroparvusEBRO|AATE015443	132	168	PF01813.21	ATP-synt_D	ATP synthase subunit D	10	46	1.2e-05	12.3	OG6102621
AnophelesfunestusFUMOZ|AFUN000219	154	312	PF01066.25	CDP-OH_P_transf	CDP-alcohol phosphatidyltransferase	1	138	1.9e-29	90.8	OG6102621
AnophelesfunestusFUMOZ|AFUN000219	113	149	PF01813.21	ATP-synt_D	ATP synthase subunit D	10	46	1.7e-05	12.4	OG6102621
AnophelesfunestusFUMOZ|AFUN000219	84	152	PF17910.5	FeoB_Cyto	FeoB cytosolic helical domain	12	77	3e-05	12.2	OG6102621
AnophelesgambiaePEST|AGAP000843	136	294	PF01066.25	CDP-OH_P_transf	CDP-alcohol phosphatidyltransferase	1	138	3.2e-30	92.7	OG6102621
AnophelesgambiaePEST|AGAP000843	95	131	PF01813.21	ATP-synt_D	ATP synthase subunit D	10	46	7.5e-06	13.0	OG6102621
AnophelesalbimanusSTECLA|AALB003702	103	201	PF05175.18	MTS	Methyltransferase small domain	20	113	1.5e-14	44.8	OG6102624
AnophelesalbimanusSTECLA|AALB003702	114	166	PF06325.17	PrmA	Ribosomal protein L11 methyltransferase (PrmA)	158	210	4e-14	43.4	OG6102624
AnophelesalbimanusSTECLA|AALB003702	117	194	PF13847.10	Methyltransf_31	Methyltransferase domain	3	82	9.6e-14	42.2	OG6102624
AnophelesalbimanusSTECLA|AALB003702	120	192	PF13649.10	Methyltransf_25	Methyltransferase domain	0	70	3.3e-12	37.8	OG6102624
AnophelesalbimanusSTECLA|AALB003702	115	210	PF03602.19	Cons_hypoth95	Conserved hypothetical protein 95	39	137	7.1e-12	36.1	OG6102624
AnophelesalbimanusSTECLA|AALB003702	121	193	PF08242.16	Methyltransf_12	Methyltransferase domain	0	72	3.6e-09	28.1	OG6102624
AnophelesalbimanusSTECLA|AALB003702	121	192	PF08241.16	Methyltransf_11	Methyltransferase domain	0	66	4.1e-08	24.6	OG6102624
AnophelesalbimanusSTECLA|AALB003702	4	45	PF15925.9	SOSSC	SOSS complex subunit C	0	44	7.8e-08	24.5	OG6102624
AnophelesalbimanusSTECLA|AALB003702	101	199	PF01170.22	UPF0020	Putative RNA methylase family UPF0020	12	134	1.1e-06	19.2	OG6102624
AnophelesalbimanusSTECLA|AALB003702	106	192	PF01728.23	FtsJ	FtsJ-like methyltransferase	9	97	7.5e-07	20.0	OG6102624
AnophelesalbimanusSTECLA|AALB003702	119	176	PF02390.21	Methyltransf_4	Putative methyltransferase	3	61	1.6e-06	18.5	OG6102624
AnophelesalbimanusSTECLA|AALB003702	86	174	PF01135.23	PCMT	Protein-L-isoaspartate(D-aspartate) O-methyltransferase (PCMT)	45	132	3.8e-06	17.5	OG6102624
AnophelesalbimanusSTECLA|AALB003702	116	171	PF02353.24	CMAS	Mycolic acid cyclopropane synthetase	61	117	3.6e-06	17.2	OG6102624
AnophelesalbimanusSTECLA|AALB003702	117	195	PF01189.21	Methyltr_RsmB-F	16S rRNA methyltransferase RsmB/F	8	88	5.4e-06	16.9	OG6102624
AnophelesalbimanusSTECLA|AALB003702	114	193	PF13489.10	Methyltransf_23	Methyltransferase domain	19	87	3.9e-06	17.4	OG6102624
AnophelesalbimanusSTECLA|AALB003702	116	198	PF02475.20	Met_10	Met-10+ like-protein	98	179	1.2e-05	15.9	OG6102624
AnophelesalbimanusSTECLA|AALB003702	109	151	PF08003.15	Methyltransf_9	Protein of unknown function (DUF1698)	107	149	1.6e-05	14.7	OG6102624
AnophelesalbimanusSTECLA|AALB003702	93	198	PF01861.20	BpsA_C	Branched-chain polyamine synthase A C-terminal domain	21	124	1.5e-05	15.1	OG6102624
AnophelesalbimanusSTECLA|AALB003702	110	192	PF01209.22	Ubie_methyltran	ubiE/COQ5 methyltransferase family	40	122	2.9e-05	14.2	OG6102624
AnophelesalbimanusSTECLA|AALB003702	93	204	PF02384.20	N6_Mtase	N-6 DNA Methylase	26	144	0.00011	12.3	OG6102624
AnophelesalbimanusSTECLA|AALB003702	119	173	PF00145.21	DNA_methylase	C-5 cytosine-specific DNA methylase	1	55	4.9e-05	13.6	OG6102624
AnophelesalbimanusSTECLA|AALB003702	102	175	PF03848.18	TehB	Tellurite resistance protein TehB	19	87	5.6e-05	13.4	OG6102624
AnophelesalbimanusSTECLA|AALB003702	111	161	PF10294.13	Methyltransf_16	Lysine methyltransferase	40	90	0.00013	12.6	OG6102624
AnophelesalbimanusSTECLA|AALB003702	100	170	PF05958.15	tRNA_U5-meth_tr	tRNA (Uracil-5-)-methyltransferase	185	253	0.00019	11.2	OG6102624
AnophelesalbimanusSTECLA|AALB003702	117	197	PF07021.16	MetW	Methionine biosynthesis protein MetW	13	86	0.00028	11.3	OG6102624
AnophelesalbimanusSTECLA|AALB003702	93	176	PF00398.24	RrnaAD	Ribosomal RNA adenine dimethylase	10	91	0.00044	10.1	OG6102624
AnophelesatroparvusEBRO|AATE005771	45	178	PF03602.19	Cons_hypoth95	Conserved hypothetical protein 95	38	170	2.1e-15	47.6	OG6102624
