# Species	Genes	Alg.-Conn.	AnophelesalbimanusSTECLA.faa	AnophelesatroparvusEBRO.faa	AnophelesfunestusFUMOZ.faa	AnophelesgambiaePEST.faa
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN006678	AnophelesgambiaePEST|AGAP000931
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN006684	AnophelesgambiaePEST|AGAP000927
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN006840	AnophelesgambiaePEST|AGAP000421
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN006966	AnophelesgambiaePEST|AGAP000977
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN006988	AnophelesgambiaePEST|AGAP000740
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN006995	AnophelesgambiaePEST|AGAP000734
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN006997	AnophelesgambiaePEST|AGAP000732
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN007293	AnophelesgambiaePEST|AGAP000886
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN007299	AnophelesgambiaePEST|AGAP000880
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN007300	AnophelesgambiaePEST|AGAP000323
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN007327	AnophelesgambiaePEST|AGAP000314
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN007331	AnophelesgambiaePEST|AGAP028590
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN007554	AnophelesgambiaePEST|AGAP000416
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN007565	AnophelesgambiaePEST|AGAP000835
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN007567	AnophelesgambiaePEST|AGAP013506
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN007591	AnophelesgambiaePEST|AGAP000441
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN007598	AnophelesgambiaePEST|AGAP013275
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN007599	AnophelesgambiaePEST|AGAP000449
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN008093	AnophelesgambiaePEST|AGAP029477
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN008146	AnophelesgambiaePEST|AGAP000619
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN008159	AnophelesgambiaePEST|AGAP028591
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN008175	AnophelesgambiaePEST|AGAP000658
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN008417	AnophelesgambiaePEST|AGAP000349
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN010131	AnophelesgambiaePEST|AGAP000008
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN010157	AnophelesgambiaePEST|AGAP000575
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN010422	AnophelesgambiaePEST|AGAP001061
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN010636	AnophelesgambiaePEST|AGAP029431
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN011446	AnophelesgambiaePEST|AGAP000674
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN011453	AnophelesgambiaePEST|AGAP000680
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN011568	AnophelesgambiaePEST|AGAP000069
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN011584	AnophelesgambiaePEST|AGAP000597
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN011922	AnophelesgambiaePEST|AGAP000559
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN011923	AnophelesgambiaePEST|AGAP000589
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN011924	AnophelesgambiaePEST|AGAP000588
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN014205	AnophelesgambiaePEST|AGAP000093
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN014862	AnophelesgambiaePEST|AGAP001007
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN019805	AnophelesgambiaePEST|AGAP029673
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN019829	AnophelesgambiaePEST|AGAP000408
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN019841	AnophelesgambiaePEST|AGAP000190
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN019844	AnophelesgambiaePEST|AGAP000488
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN019846	AnophelesgambiaePEST|AGAP000168
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN019918	AnophelesgambiaePEST|AGAP000974
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN019973	AnophelesgambiaePEST|AGAP000851
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN020070	AnophelesgambiaePEST|AGAP000801
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN020173	AnophelesgambiaePEST|AGAP000254
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN020189	AnophelesgambiaePEST|AGAP000984
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN020191	AnophelesgambiaePEST|AGAP001024
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN020243	AnophelesgambiaePEST|AGAP000504
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN020291	AnophelesgambiaePEST|AGAP029904
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN020334	AnophelesgambiaePEST|AGAP000751
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN020413	AnophelesgambiaePEST|AGAP000029
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN020474	AnophelesgambiaePEST|AGAP029508
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN020488	AnophelesgambiaePEST|AGAP000743
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN020511	AnophelesgambiaePEST|AGAP029657
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN020627	AnophelesgambiaePEST|AGAP029109
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN020725	AnophelesgambiaePEST|AGAP000673
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN020799	AnophelesgambiaePEST|AGAP000646
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN020809	AnophelesgambiaePEST|AGAP029105
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN020938	AnophelesgambiaePEST|AGAP000366
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN020939	AnophelesgambiaePEST|AGAP000367
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN021096	AnophelesgambiaePEST|AGAP000094
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN021206	AnophelesgambiaePEST|AGAP000514
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN021379	AnophelesgambiaePEST|AGAP000979
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN021597	AnophelesgambiaePEST|AGAP000289
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN021759	AnophelesgambiaePEST|AGAP000325
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN021786	AnophelesgambiaePEST|AGAP000427
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN021858	AnophelesgambiaePEST|AGAP001026
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN022132	AnophelesgambiaePEST|AGAP000570
2	2	1	*	*	AnophelesfunestusFUMOZ|AFUN022308	AnophelesgambiaePEST|AGAP013409
2	2	1	*	AnophelesatroparvusEBRO|AATE002798	AnophelesfunestusFUMOZ|AFUN003894	*
2	2	1	*	AnophelesatroparvusEBRO|AATE005425	AnophelesfunestusFUMOZ|AFUN020750	*
2	2	1	*	AnophelesatroparvusEBRO|AATE005559	AnophelesfunestusFUMOZ|AFUN007349	*
2	2	1	*	AnophelesatroparvusEBRO|AATE009068	AnophelesfunestusFUMOZ|AFUN003907	*
2	2	1	*	AnophelesatroparvusEBRO|AATE009385	AnophelesfunestusFUMOZ|AFUN003881	*
2	2	1	*	AnophelesatroparvusEBRO|AATE011830	AnophelesfunestusFUMOZ|AFUN000201	*
2	2	1	*	AnophelesatroparvusEBRO|AATE011866	AnophelesfunestusFUMOZ|AFUN020640	*
2	2	1	*	AnophelesatroparvusEBRO|AATE014414	AnophelesfunestusFUMOZ|AFUN008169	*
2	2	1	*	AnophelesatroparvusEBRO|AATE015722	AnophelesfunestusFUMOZ|AFUN020119	*
2	2	1	*	AnophelesatroparvusEBRO|AATE019056	AnophelesfunestusFUMOZ|AFUN006074	*
2	2	1	AnophelesalbimanusSTECLA|AALB003295	AnophelesatroparvusEBRO|AATE014563	*	*
2	2	1	AnophelesalbimanusSTECLA|AALB003314	AnophelesatroparvusEBRO|AATE016857	*	*
2	2	1	AnophelesalbimanusSTECLA|AALB003315	AnophelesatroparvusEBRO|AATE009431	*	*
2	2	1	AnophelesalbimanusSTECLA|AALB003330	AnophelesatroparvusEBRO|AATE001827	*	*
2	2	1	AnophelesalbimanusSTECLA|AALB006280	*	AnophelesfunestusFUMOZ|AFUN002145	*
2	2	1	AnophelesalbimanusSTECLA|AALB006305	AnophelesatroparvusEBRO|AATE013991	*	*
2	2	1	AnophelesalbimanusSTECLA|AALB006315	*	AnophelesfunestusFUMOZ|AFUN022174	*
2	2	1	AnophelesalbimanusSTECLA|AALB006323	AnophelesatroparvusEBRO|AATE017737	*	*
2	2	1	AnophelesalbimanusSTECLA|AALB006347	*	AnophelesfunestusFUMOZ|AFUN001736	*
2	2	1	AnophelesalbimanusSTECLA|AALB006376	AnophelesatroparvusEBRO|AATE010711	*	*
2	2	1	AnophelesalbimanusSTECLA|AALB006385	AnophelesatroparvusEBRO|AATE021787	*	*
2	2	1	AnophelesalbimanusSTECLA|AALB006386	AnophelesatroparvusEBRO|AATE021789	*	*
2	2	1	AnophelesalbimanusSTECLA|AALB006393	AnophelesatroparvusEBRO|AATE005501	*	*
2	2	1	AnophelesalbimanusSTECLA|AALB006397	AnophelesatroparvusEBRO|AATE012687	*	*
2	2	1	AnophelesalbimanusSTECLA|AALB006399	AnophelesatroparvusEBRO|AATE012311	*	*
2	2	1	AnophelesalbimanusSTECLA|AALB006401	AnophelesatroparvusEBRO|AATE002008	*	*
2	2	1	AnophelesalbimanusSTECLA|AALB006402	AnophelesatroparvusEBRO|AATE004306	*	*
2	2	1	AnophelesalbimanusSTECLA|AALB006420	*	AnophelesfunestusFUMOZ|AFUN010351	*
2	2	1	AnophelesalbimanusSTECLA|AALB006424	AnophelesatroparvusEBRO|AATE008220	*	*
2	2	1	AnophelesalbimanusSTECLA|AALB006432	*	AnophelesfunestusFUMOZ|AFUN010409	*
2	2	1	AnophelesalbimanusSTECLA|AALB006485	*	AnophelesfunestusFUMOZ|AFUN020350	*
2	2	1	AnophelesalbimanusSTECLA|AALB006500	AnophelesatroparvusEBRO|AATE016703	*	*
2	2	1	AnophelesalbimanusSTECLA|AALB006501	AnophelesatroparvusEBRO|AATE008701	*	*
2	2	1	AnophelesalbimanusSTECLA|AALB006503	AnophelesatroparvusEBRO|AATE018422	*	*
2	2	1	AnophelesalbimanusSTECLA|AALB006518	AnophelesatroparvusEBRO|AATE006528	*	*
2	2	1	AnophelesalbimanusSTECLA|AALB006533	AnophelesatroparvusEBRO|AATE000727	*	*
2	2	1	AnophelesalbimanusSTECLA|AALB006534	AnophelesatroparvusEBRO|AATE010388	*	*
2	2	1	AnophelesalbimanusSTECLA|AALB006535	*	AnophelesfunestusFUMOZ|AFUN007309	*
2	2	1	AnophelesalbimanusSTECLA|AALB006539	AnophelesatroparvusEBRO|AATE020732	*	*
2	2	1	AnophelesalbimanusSTECLA|AALB006540	AnophelesatroparvusEBRO|AATE007966	*	*
2	2	1	AnophelesalbimanusSTECLA|AALB006547	AnophelesatroparvusEBRO|AATE013910	*	*
2	2	1	AnophelesalbimanusSTECLA|AALB006565	AnophelesatroparvusEBRO|AATE016516	*	*
2	2	1	AnophelesalbimanusSTECLA|AALB006571	AnophelesatroparvusEBRO|AATE000531	*	*
2	2	1	AnophelesalbimanusSTECLA|AALB006587	AnophelesatroparvusEBRO|AATE017864	*	*
2	2	1	AnophelesalbimanusSTECLA|AALB006592	AnophelesatroparvusEBRO|AATE010993	*	*
2	2	1	AnophelesalbimanusSTECLA|AALB006593	AnophelesatroparvusEBRO|AATE005532	*	*
2	2	1	AnophelesalbimanusSTECLA|AALB006604	*	AnophelesfunestusFUMOZ|AFUN010356	*
2	2	1	AnophelesalbimanusSTECLA|AALB006652	AnophelesatroparvusEBRO|AATE007167	*	*
2	2	1	AnophelesalbimanusSTECLA|AALB006654	AnophelesatroparvusEBRO|AATE000605	*	*
2	2	1	AnophelesalbimanusSTECLA|AALB006655	AnophelesatroparvusEBRO|AATE021769	*	*
2	2	1	AnophelesalbimanusSTECLA|AALB006666	AnophelesatroparvusEBRO|AATE014945	*	*
2	2	1	AnophelesalbimanusSTECLA|AALB006681	AnophelesatroparvusEBRO|AATE004657	*	*
2	2	1	AnophelesalbimanusSTECLA|AALB006688	AnophelesatroparvusEBRO|AATE012424	*	*
2	2	1	AnophelesalbimanusSTECLA|AALB006749	*	AnophelesfunestusFUMOZ|AFUN010164	*
2	2	1	AnophelesalbimanusSTECLA|AALB006762	AnophelesatroparvusEBRO|AATE006534	*	*
2	2	1	AnophelesalbimanusSTECLA|AALB006764	AnophelesatroparvusEBRO|AATE017295	*	*
2	2	1	AnophelesalbimanusSTECLA|AALB006768	AnophelesatroparvusEBRO|AATE000187	*	*
2	2	1	AnophelesalbimanusSTECLA|AALB006770	AnophelesatroparvusEBRO|AATE012890	*	*
2	2	1	AnophelesalbimanusSTECLA|AALB006775	AnophelesatroparvusEBRO|AATE000997	*	*
2	2	1	AnophelesalbimanusSTECLA|AALB006785	AnophelesatroparvusEBRO|AATE015764	*	*
2	2	1	AnophelesalbimanusSTECLA|AALB006796	*	AnophelesfunestusFUMOZ|AFUN008176	*
2	2	1	AnophelesalbimanusSTECLA|AALB006800	*	AnophelesfunestusFUMOZ|AFUN008171	*
2	2	1	AnophelesalbimanusSTECLA|AALB006817	AnophelesatroparvusEBRO|AATE004842	*	*
2	2	1	AnophelesalbimanusSTECLA|AALB006845	AnophelesatroparvusEBRO|AATE007559	*	*
2	2	1	AnophelesalbimanusSTECLA|AALB006846	AnophelesatroparvusEBRO|AATE002004	*	*
2	2	1	AnophelesalbimanusSTECLA|AALB006848	AnophelesatroparvusEBRO|AATE015216	*	*
2	2	1	AnophelesalbimanusSTECLA|AALB006875	AnophelesatroparvusEBRO|AATE002956	*	*
2	2	1	AnophelesalbimanusSTECLA|AALB006876	AnophelesatroparvusEBRO|AATE011382	*	*
2	2	1	AnophelesalbimanusSTECLA|AALB006881	AnophelesatroparvusEBRO|AATE019972	*	*
2	2	1	AnophelesalbimanusSTECLA|AALB006903	AnophelesatroparvusEBRO|AATE015333	*	*
2	2	1	AnophelesalbimanusSTECLA|AALB006936	AnophelesatroparvusEBRO|AATE012364	*	*
2	2	1	AnophelesalbimanusSTECLA|AALB007633	AnophelesatroparvusEBRO|AATE009780	*	*
2	2	1	AnophelesalbimanusSTECLA|AALB007643	AnophelesatroparvusEBRO|AATE019449	*	*
2	2	1	AnophelesalbimanusSTECLA|AALB007657	AnophelesatroparvusEBRO|AATE009803	*	*
2	2	1	AnophelesalbimanusSTECLA|AALB007669	*	AnophelesfunestusFUMOZ|AFUN002830	*
2	2	1	AnophelesalbimanusSTECLA|AALB007688	AnophelesatroparvusEBRO|AATE009003	*	*
2	2	1	AnophelesalbimanusSTECLA|AALB007691	AnophelesatroparvusEBRO|AATE007709	*	*
2	2	1	AnophelesalbimanusSTECLA|AALB007712	AnophelesatroparvusEBRO|AATE021053	*	*
2	2	1	AnophelesalbimanusSTECLA|AALB007719	*	AnophelesfunestusFUMOZ|AFUN010347	*
2	2	1	AnophelesalbimanusSTECLA|AALB007726	AnophelesatroparvusEBRO|AATE016581	*	*
2	2	1	AnophelesalbimanusSTECLA|AALB007728	AnophelesatroparvusEBRO|AATE015831	*	*
2	2	1	AnophelesalbimanusSTECLA|AALB007742	AnophelesatroparvusEBRO|AATE015340	*	*
2	2	1	AnophelesalbimanusSTECLA|AALB007748	AnophelesatroparvusEBRO|AATE000188	*	*
2	2	1	AnophelesalbimanusSTECLA|AALB007769	AnophelesatroparvusEBRO|AATE009750	*	*
2	2	1	AnophelesalbimanusSTECLA|AALB007775	AnophelesatroparvusEBRO|AATE020139	*	*
2	2	1	AnophelesalbimanusSTECLA|AALB007791	AnophelesatroparvusEBRO|AATE001684	*	*
2	2	1	AnophelesalbimanusSTECLA|AALB007792	AnophelesatroparvusEBRO|AATE017734	*	*
2	2	1	AnophelesalbimanusSTECLA|AALB015527	AnophelesatroparvusEBRO|AATE007038	*	*
2	2	1	AnophelesalbimanusSTECLA|AALB016060	AnophelesatroparvusEBRO|AATE007872	*	*
2	2	1	AnophelesalbimanusSTECLA|AALB016061	AnophelesatroparvusEBRO|AATE009456	*	*
2	2	1	AnophelesalbimanusSTECLA|AALB016077	AnophelesatroparvusEBRO|AATE009999	*	*
